83 2193
57 63 56
44 39 64
67 62 69
34 64 73
51 48 67
25 24 28
66 37 85
2 0 21
51 30 13
53 3 81
101 4783
61 29 54
57 75 84
65 42 44
21 77 0
55 87 40
32 63 22
34 67 94
34 77 58
1 34 2
96 58 26
61 62 40
52 54 97
12 27 8
7 38 55
51 36 13
25 40 79
31 25 14
97 39 33
32 77 82
65 43 95
22 17 15
3 38 49
23 85 89
53 0 40
68 25 89
35 51 67
83 77 4
76 87 74
85 7 2
38 85 27
30 87 94
51 17 56
28 79 62
10 3 18
56 44 51
8 67 35
24 54 88
67 56 97
27 69 97
55 31 99
42 2 43
93 82 96
1 24 60
58 48 47
70 19 15
12 34 1
62 55 78
47 7 7
80 18 24
3 85 61
21 1 20
21 72 99
18 89 95
96 73 7
49 44 66
95 58 21
8 65 67
94 41 84
61 35 85
25 38 71
68 94 96
92 84 72
25 22 0
50 38 78
96 83 72
91 0 39
10 29 29
10 52 59
10 24 95
48 65 93
100 30 55
85 52 3
90 29 9
49 50 11
24 48 14
13 38 39
0 67 38
91 54 61
1 18 9
31 48 82
73 37 38
15 25 97
77 49 95
48 16 50
88 78 75
59 33 99
89 19 0
75 28 79
61 14 77
58 3 72
14 54 31
22 32 7
91 58 89
42 100 46
23 34 19
72 71 28
10 70 22
99 13 89
33 18 84
61 18 92
71 70 64
23 93 0
98 8 0
16 24 14
18 15 22
64 72 70
81 75 46
0 72 83
70 46 59
52 92 0
66 30 46
39 56 35
26 40 46
58 86 1
87 4 71
79 68 70
35 57 20
41 75 72
27 72 79
92 49 46
40 99 51
77 97 7
38 27 86
10 45 54
28 24 1
46 66 4
80 26 26
80 21 43
36 14 38
44 84 62
60 100 46
85 54 72
61 39 76
24 11 78
73 98 5
35 80 33
15 80 57
13 48 87
69 43 41
91 12 96
49 71 46
5 28 49
76 20 74
54 8 10
90 28 74
70 37 57
28 61 30
29 51 29
93 34 61
91 29 87
3 54 84
79 11 71
32 98 77
52 97 29
59 38 33
67 60 88
50 77 41
45 19 3
90 7 9
50 33 98
17 41 86
7 46 92
61 100 87
14 5 93
61 35 78
93 42 60
53 4 0
5 27 67
87 91 49
89 49 9
35 8 3
47 23 77
14 30 50
77 84 89
49 31 80
93 39 4
84 66 72
32 20 29
7 98 22
32 40 39
38 74 75
89 75 79
6 40 53
84 61 57
14 88 43
66 28 30
34 33 45
2 34 25
31 10 64
57 27 71
71 83 25
49 15 25
41 91 28
55 60 61
37 44 44
43 31 0
53 73 86
27 92 85
69 71 51
13 82 76
3 55 40
79 56 8
33 6 0
35 28 84
45 44 59
59 95 23
61 44 4
83 80 52
72 99 30
46 8 57
63 49 27
84 89 18
48 67 37
23 54 37
5 73 36
60 29 49
24 96 73
100 56 6
83 80 65
20 95 76
71 97 55
83 16 7
97 59 32
39 96 9
48 36 61
8 17 40
59 5 97
45 58 5
73 66 97
19 24 86
27 56 33
65 57 17
22 3 48
43 80 4
6 17 95
29 80 27
96 57 66
4 40 36
52 81 98
48 75 38
29 3 25
17 81 45
0 78 95
0 28 28
71 76 8
73 91 20
28 59 60
36 17 37
74 42 91
86 39 17
87 7 94
83 41 82
21 11 77
90 91 3
66 75 68
58 34 25
2 62 61
48 5 92
11 33 26
95 11 16
84 75 70
59 19 63
28 71 10
76 18 88
13 2 38
38 90 97
32 78 49
8 23 3
33 21 74
11 9 27
69 23 22
72 53 70
36 73 61
31 33 90
64 26 35
26 50 94
91 13 91
26 12 33
69 43 9
60 4 79
25 32 33
16 21 23
54 68 40
63 61 99
71 9 86
79 74 84
59 14 59
1 60 81
73 96 92
37 55 51
9 42 86
71 14 25
21 14 66
36 39 75
71 7 82
41 39 75
28 94 70
14 69 96
27 30 14
76 23 68
47 17 92
29 66 85
37 97 0
74 78 45
3 25 58
55 77 2
89 84 18
33 68 20
76 23 54
85 75 3
53 32 24
36 35 78
98 76 62
76 50 60
91 1 94
44 42 83
22 94 75
52 40 6
33 69 75
25 74 81
49 66 46
33 45 16
18 16 98
36 51 27
35 77 56
82 76 63
73 48 21
2 44 98
51 61 80
86 95 39
38 15 77
62 6 41
88 27 99
12 11 45
42 7 73
49 25 86
62 20 48
94 71 78
32 100 46
61 88 42
92 50 10
30 29 7
19 95 83
60 76 23
49 80 84
71 92 84
0 34 57
0 14 17
58 66 35
75 46 4
29 84 56
33 64 30
63 47 31
31 82 86
12 75 90
82 75 91
58 63 88
67 78 14
37 43 32
59 90 3
78 90 92
99 38 67
1 71 19
100 29 96
82 19 34
21 18 25
49 0 50
62 31 28
98 13 97
5 62 51
30 1 3
55 54 43
30 89 46
86 73 41
79 37 67
13 59 84
40 93 63
82 25 65
42 24 41
26 15 88
40 70 62
40 21 98
28 25 52
65 71 50
67 63 92
4 6 47
11 43 39
10 95 62
21 76 47
52 24 35
62 13 63
76 31 40
26 7 97
20 54 39
3 14 76
79 87 84
94 64 90
73 38 2
58 81 38
98 82 80
57 18 85
90 16 76
19 18 28
18 1 96
92 69 52
53 78 3
78 20 71
18 82 81
6 92 42
35 25 27
46 44 75
84 45 73
68 20 69
10 61 52
12 41 65
24 40 91
57 51 30
45 94 99
67 14 98
72 63 27
1 57 60
46 78 30
34 18 46
67 85 86
63 36 97
22 35 32
88 58 30
20 85 53
11 10 19
34 83 85
88 46 27
11 12 99
87 72 36
12 50 63
24 53 64
47 20 78
63 18 85
57 29 96
38 37 31
6 30 45
51 64 9
23 53 91
79 68 41
95 60 13
83 64 54
67 23 32
11 62 35
79 89 92
24 71 53
12 81 46
26 39 19
16 10 26
95 93 77
41 79 53
66 41 55
8 30 1
54 42 16
77 66 38
33 39 88
50 45 73
98 23 47
3 1 71
17 12 78
33 90 5
12 58 47
31 43 11
98 46 24
1 82 50
30 70 93
32 6 90
29 83 68
99 93 60
64 3 43
77 18 67
11 77 58
73 12 39
91 84 24
86 33 87
32 8 78
95 53 88
26 98 51
30 8 51
12 64 84
91 62 1
38 60 51
83 42 22
97 12 75
4 71 72
47 100 71
7 30 24
51 55 62
20 27 48
0 67 78
91 27 58
3 93 3
62 20 10
84 55 14
50 20 71
46 28 6
27 56 38
18 24 96
69 31 77
2 43 87
31 38 18
52 4 51
13 90 82
48 97 59
50 39 21
75 10 8
7 88 98
31 86 65
45 55 61
89 88 90
95 64 81
40 39 41
31 44 2
91 71 2
53 38 52
32 1 33
34 17 57
16 62 79
56 97 96
15 97 75
33 34 30
21 1 24
77 17 45
3 46 40
32 11 67
65 8 40
82 84 63
19 73 51
22 0 37
56 75 94
0 77 88
2 11 45
63 55 95
77 75 29
90 98 89
84 61 59
45 48 36
80 44 80
4 97 99
100 8 76
62 66 41
53 73 14
39 18 84
45 88 89
38 2 21
18 21 47
86 10 97
71 56 38
51 59 16
8 7 57
4 54 62
12 98 55
42 83 71
78 83 2
76 11 1
54 94 81
91 92 23
97 35 57
35 69 70
97 46 63
11 8 87
41 94 93
78 16 47
56 82 62
25 10 20
81 14 30
45 75 57
30 70 49
36 29 48
52 13 22
66 32 5
25 14 90
34 56 58
68 64 3
56 80 33
100 76 21
21 44 58
60 37 50
6 21 98
5 25 15
3 81 8
74 31 2
18 52 15
99 77 97
64 30 28
81 77 16
10 66 20
61 58 2
31 80 10
20 62 78
22 7 94
48 72 78
82 83 84
64 59 91
31 86 75
97 95 10
57 50 16
3 68 23
19 7 17
83 68 42
2 5 45
9 73 54
28 61 81
61 87 62
6 99 21
47 38 62
18 50 7
54 66 70
49 99 65
57 31 11
35 70 94
94 10 65
28 32 79
16 64 98
73 29 81
12 22 33
29 49 61
51 32 39
24 13 6
54 3 2
78 6 89
18 78 7
37 86 55
39 41 99
63 30 77
57 82 34
16 94 79
94 86 54
1 76 0
44 91 15
28 11 58
38 28 40
39 17 32
94 64 13
1 38 58
86 3 94
75 80 41
65 77 14
90 18 12
79 85 27
29 23 83
32 2 26
74 67 4
19 55 71
98 96 79
19 8 26
23 29 9
15 66 57
41 10 38
98 16 24
90 68 3
33 84 56
64 24 52
54 97 31
88 89 50
42 88 13
67 16 85
79 45 1
87 60 32
63 5 17
81 7 95
5 86 41
36 24 80
78 42 22
76 83 40
74 65 51
82 76 0
48 7 39
86 36 30
2 13 2
7 98 52
4 68 72
51 87 72
38 79 24
64 25 24
60 82 97
94 25 67
73 8 13
72 33 23
42 49 4
14 70 96
6 95 30
42 32 55
66 82 11
37 89 46
36 47 91
82 0 27
36 100 0
1 54 32
2 64 52
75 70 91
5 25 86
10 1 32
28 40 9
17 65 27
89 75 60
15 85 1
22 24 97
83 56 85
44 14 57
3 62 12
56 48 80
48 2 73
17 33 72
39 40 35
84 35 92
79 53 24
70 15 72
22 30 16
10 8 41
24 83 77
88 77 64
20 33 77
47 1 3
27 11 49
78 9 96
1 95 15
38 32 82
75 57 42
29 1 51
80 95 49
77 36 41
38 69 55
96 21 46
5 70 31
18 0 23
31 80 38
60 52 22
30 1 57
97 20 42
11 16 51
29 45 33
52 96 63
0 30 7
81 73 45
0 68 91
24 49 30
65 58 44
78 42 32
67 2 40
43 14 85
39 21 1
81 56 62
95 76 7
41 35 61
34 46 97
93 99 74
45 37 14
82 18 71
74 73 84
88 6 75
81 24 8
92 77 57
87 78 42
31 13 65
93 20 8
3 46 40
88 24 8
17 16 71
6 59 76
96 36 50
21 54 20
5 94 78
5 94 43
86 30 87
32 15 19
55 22 41
4 71 17
9 72 90
1 71 50
97 96 87
82 34 97
65 69 99
45 80 37
96 19 82
6 42 56
15 86 64
85 53 62
40 20 76
23 47 58
86 42 21
93 45 4
50 55 46
34 0 89
90 57 90
42 62 24
17 74 48
34 42 35
59 46 29
24 65 49
19 23 76
77 53 92
81 91 5
81 35 29
44 60 89
5 49 44
52 58 27
98 21 8
55 87 23
98 5 87
35 19 16
60 23 54
35 42 15
6 35 44
43 41 9
20 16 52
37 77 63
29 55 29
77 95 34
26 31 0
21 4 29
67 86 80
91 80 57
54 93 5
66 34 1
20 98 64
80 59 1
79 6 53
37 81 88
77 88 83
53 36 77
74 17 87
92 95 70
86 36 20
63 33 53
79 3 52
94 74 50
95 84 96
37 70 57
50 37 49
2 38 30
10 15 16
36 0 57
98 52 16
39 87 7
81 6 11
0 26 45
40 57 21
2 14 43
9 32 29
45 82 21
65 72 15
21 3 63
97 15 34
36 18 30
40 28 64
25 28 81
1 82 57
50 89 63
77 31 39
87 14 73
28 44 1
68 28 64
86 8 26
31 30 22
16 35 23
28 81 43
12 57 72
77 73 53
93 77 2
20 65 3
77 48 62
38 36 77
15 57 5
60 63 13
94 92 4
64 1 70
15 82 61
42 4 93
24 79 38
40 83 45
42 9 49
26 2 43
48 70 9
65 41 7
19 14 15
45 75 52
97 41 29
77 84 43
99 27 35
12 82 98
59 77 51
84 72 79
37 92 11
58 23 73
72 78 85
11 52 96
10 58 37
27 54 17
19 81 0
54 100 10
89 16 24
31 1 66
38 77 60
25 77 19
93 10 71
61 19 53
96 34 45
53 12 87
69 2 11
44 18 5
31 20 68
87 90 1
67 5 44
41 42 95
55 80 27
9 40 41
5 91 92
96 46 58
52 22 74
82 36 18
71 4 90
83 31 90
82 30 79
88 71 87
85 46 53
87 49 64
76 90 6
84 77 85
18 42 37
56 95 32
97 96 42
32 55 31
33 13 44
89 59 84
20 80 44
29 32 55
43 38 30
17 73 69
72 55 26
42 8 53
90 17 62
50 72 67
70 46 36
48 78 83
5 72 57
92 91 0
63 17 27
51 41 24
25 79 93
43 32 2
36 75 8
15 94 58
81 28 71
14 0 28
39 63 55
95 0 22
59 87 31
71 95 24
43 60 73
63 6 42
64 48 49
91 62 55
43 37 44
68 93 91
74 85 73
81 60 69
1 71 14
0 18 73
6 65 0
97 74 63
79 54 66
7 73 57
37 16 44
92 16 24
42 86 13
85 97 32
64 62 29
34 33 15
14 64 94
12 83 12
37 8 62
40 17 73
55 26 7
51 5 39
66 13 2
19 66 57
24 34 85
49 30 10
57 62 86
25 18 93
27 22 31
99 72 79
1 12 35
34 85 6
11 20 69
28 8 84
84 76 36
18 53 25
64 80 95
89 1 23
100 25 27
76 61 95
52 56 69
23 71 68
4 75 41
14 58 68
87 54 52
48 94 2
8 48 73
16 77 11
76 8 16
38 23 77
34 9 55
50 78 86
8 53 96
51 22 28
71 50 14
42 0 13
77 52 82
18 49 0
0 36 69
89 65 0
92 51 94
45 75 3
7 15 74
93 9 69
15 94 64
54 39 86
99 54 70
82 41 44
81 37 49
98 47 27
14 89 18
77 52 47
56 50 79
14 45 96
39 92 40
68 55 90
35 81 5
40 48 1
11 16 2
63 88 22
27 51 95
80 62 52
22 29 15
9 100 87
45 75 30
40 2 59
68 97 7
81 79 18
38 57 88
70 18 71
78 35 76
84 60 22
36 25 48
56 91 64
54 57 0
68 27 26
73 98 48
18 5 66
47 64 55
62 87 38
6 62 97
21 5 95
42 48 79
3 2 6
26 22 76
79 84 38
97 85 57
60 58 76
87 83 17
10 0 27
96 35 54
32 34 89
63 0 85
55 25 9
0 48 95
54 83 58
76 60 87
98 83 95
96 36 8
94 18 72
23 3 84
5 51 86
41 3 43
14 76 18
30 60 59
28 7 18
25 92 33
23 18 51
73 41 84
97 53 48
48 83 71
20 27 11
66 88 48
50 91 29
51 4 76
35 96 19
17 12 50
33 67 65
18 46 25
38 52 52
79 93 74
96 26 25
8 62 50
64 30 62
54 51 24
95 52 91
13 26 73
25 8 46
0 16 76
46 79 77
20 53 85
96 77 90
56 42 69
37 12 51
39 21 22
63 12 56
53 45 26
2 14 93
82 8 0
7 30 50
90 16 81
7 53 10
97 2 34
51 11 82
93 76 87
83 55 62
42 100 68
14 18 45
56 5 33
12 87 65
72 81 49
26 77 99
55 12 63
65 58 88
95 40 31
96 13 57
99 11 30
86 96 73
89 31 5
27 31 43
27 56 60
20 56 43
12 96 4
57 71 58
1 70 48
69 41 32
68 6 5
45 64 75
35 5 15
0 70 60
24 54 63
62 97 74
69 21 51
67 86 13
87 77 21
47 29 12
77 95 95
57 31 86
57 32 8
7 35 11
9 25 48
89 80 57
13 22 75
86 78 48
43 54 55
21 9 57
45 36 15
8 63 69
14 92 39
56 90 41
79 13 66
56 100 18
100 33 42
54 25 19
10 60 84
76 93 65
6 98 41
46 95 74
6 62 30
59 42 69
31 10 10
78 4 34
61 45 87
49 10 75
14 67 34
26 97 78
98 62 0
27 9 93
73 20 7
61 1 36
59 14 39
31 53 18
58 43 99
52 90 13
74 82 21
41 48 23
19 23 59
49 68 48
44 99 78
36 66 31
18 7 64
44 7 82
99 63 90
71 51 65
72 93 39
56 72 59
80 65 89
49 14 27
15 69 96
74 31 83
19 22 79
64 69 72
55 36 58
61 100 28
0 75 11
77 50 86
100 5 63
0 86 97
4 65 95
28 92 54
81 5 60
24 53 89
34 92 82
60 32 89
1 11 18
73 82 61
87 75 5
20 32 24
41 16 58
11 55 69
11 86 3
65 29 82
57 3 87
82 31 17
95 5 87
84 68 21
95 17 87
0 3 84
6 16 96
47 55 15
17 72 86
3 69 74
15 88 1
94 32 74
25 61 12
85 82 47
59 75 12
37 77 39
57 71 48
13 53 96
29 89 34
29 7 21
66 12 89
63 46 69
31 21 0
95 67 17
1 11 1
19 96 6
76 73 48
51 80 71
81 94 53
92 64 83
94 64 78
46 62 64
95 16 70
5 14 47
34 4 2
6 69 11
25 35 98
87 73 54
72 26 16
11 57 54
88 57 74
89 19 15
77 36 25
6 45 97
6 52 15
44 90 88
91 72 21
8 7 1
35 36 35
8 57 29
23 26 13
98 18 91
38 12 4
34 59 76
23 74 13
62 12 18
41 25 20
51 11 3
45 78 98
23 93 4
38 41 12
4 90 68
65 83 60
56 49 57
13 30 99
81 49 73
66 10 48
47 9 97
1 74 67
8 2 17
11 39 98
29 53 19
42 28 20
22 8 19
50 61 85
41 82 95
11 16 52
24 92 54
81 41 98
8 94 5
42 49 15
88 8 59
90 76 47
66 53 73
77 91 51
21 97 45
22 14 70
39 51 10
22 50 28
74 54 44
53 89 51
51 20 75
84 59 79
38 77 98
48 98 0
54 91 70
25 24 16
89 46 90
22 84 35
58 57 36
65 14 39
29 85 44
93 44 97
9 12 6
46 28 44
41 83 68
65 2 98
75 28 14
41 46 31
3 11 68
18 65 96
83 58 30
75 18 24
56 4 26
92 68 22
62 81 65
43 37 86
5 63 78
68 54 42
80 29 8
21 43 7
100 46 85
73 17 67
1 33 20
46 29 97
68 17 86
46 21 86
33 29 42
41 74 16
56 69 71
93 99 28
32 0 69
20 70 17
65 92 8
80 87 50
31 8 81
42 6 26
17 66 97
16 91 95
27 5 72
7 28 12
42 62 21
66 93 30
73 86 81
81 73 38
79 66 7
42 59 48
38 9 37
41 87 15
89 30 25
69 66 34
94 42 94
0 37 47
69 32 7
70 73 22
72 98 7
32 1 27
11 3 11
55 100 3
41 54 62
79 72 0
24 5 55
15 22 47
59 36 26
18 13 30
69 20 33
52 13 11
20 22 73
38 86 22
10 97 51
76 38 98
33 1 23
36 43 46
76 66 14
49 31 49
82 8 37
3 45 9
51 16 60
48 57 51
61 84 75
1 45 31
29 84 79
66 47 21
60 29 4
90 52 51
76 80 93
80 92 0
21 17 16
57 14 48
38 6 75
95 83 94
70 17 58
30 77 74
88 62 74
29 75 88
22 26 13
92 41 50
65 19 91
35 7 83
15 17 41
0 29 9
10 93 64
93 78 74
16 94 50
17 33 33
16 43 3
35 69 12
27 60 27
89 93 50
86 60 12
66 92 21
51 18 81
4 21 57
88 47 95
3 82 44
1 28 43
22 53 3
61 22 64
85 99 92
45 43 48
44 16 37
1 63 72
16 50 48
36 92 89
66 80 67
97 96 4
18 26 98
23 97 13
25 18 20
46 22 27
59 60 51
81 86 93
19 67 11
86 77 89
20 98 92
20 60 84
60 89 53
87 74 69
0 42 39
39 6 12
42 20 99
6 9 63
80 2 43
86 66 91
90 94 4
93 10 84
41 60 51
27 36 63
58 76 30
50 47 94
49 37 71
53 39 91
54 6 36
56 32 63
66 77 11
52 76 56
27 38 36
100 71 47
81 22 76
36 93 70
90 25 82
44 83 48
59 5 5
51 68 75
41 12 60
54 60 72
85 52 83
98 100 23
96 62 26
78 95 31
58 27 17
47 10 85
71 42 83
57 10 30
25 55 63
16 77 42
21 41 46
73 30 32
25 36 44
76 37 51
7 88 50
79 53 63
31 8 5
45 14 83
22 41 70
48 95 99
37 72 34
82 74 97
92 61 41
29 2 86
91 37 54
42 84 49
98 0 1
28 97 13
76 72 15
7 12 18
39 13 32
100 90 94
68 51 64
63 22 93
0 50 80
48 52 53
41 59 54
22 91 97
70 91 76
32 33 74
98 45 18
96 18 89
40 67 69
51 60 28
88 27 68
47 51 86
67 44 60
64 89 59
69 43 15
14 95 81
47 37 72
43 100 88
75 82 14
98 51 90
8 39 20
27 88 50
89 68 17
89 61 76
3 50 27
59 49 65
25 5 73
100 88 5
13 81 41
72 9 83
100 42 71
97 85 14
60 64 6
72 84 96
14 23 19
32 44 23
21 17 5
91 63 16
16 40 94
23 96 57
29 76 71
95 91 4
71 37 69
9 44 16
21 94 14
40 90 89
10 57 90
29 30 76
37 71 66
57 7 96
80 8 22
46 19 1
73 97 87
21 85 34
95 41 97
81 19 60
4 18 89
42 68 88
63 49 54
13 24 98
89 100 4
27 92 34
1 24 87
53 95 69
42 95 20
58 78 89
58 5 98
2 31 25
53 69 74
63 89 63
3 62 30
79 96 59
82 39 32
33 99 95
86 7 50
100 70 46
39 9 31
84 51 63
58 68 22
1 13 50
58 78 13
74 88 21
8 16 45
3 45 83
21 6 28
83 74 92
77 71 14
70 85 88
35 85 26
32 18 8
57 87 1
40 4 9
95 13 60
8 46 39
92 24 82
97 18 63
98 80 67
2 12 86
28 21 1
34 44 53
27 71 33
65 41 77
33 16 82
33 14 36
9 50 22
82 100 34
9 5 45
25 18 39
51 56 67
85 3 5
30 28 45
3 1 73
7 85 73
53 46 29
34 3 25
30 95 39
15 2 10
58 34 11
47 18 96
50 76 55
54 59 21
33 39 49
61 54 82
12 73 99
72 12 24
61 87 69
70 88 61
37 45 38
3 38 2
16 34 12
55 74 6
44 73 85
67 93 77
56 51 82
85 37 17
58 25 22
66 17 90
56 46 68
41 63 19
24 83 57
73 24 68
7 77 98
40 91 75
83 77 31
92 12 58
64 78 15
82 11 57
54 3 59
32 30 24
1 43 59
53 66 18
77 65 92
58 43 33
57 24 60
22 57 94
72 48 15
70 87 3
0 15 8
10 41 96
41 80 27
42 76 77
25 46 30
15 22 92
6 82 31
54 17 59
94 69 8
63 11 58
46 15 69
3 15 21
79 44 66
75 2 95
51 67 18
9 13 64
79 32 38
51 17 98
77 100 66
89 67 98
91 76 20
4 15 4
53 4 25
60 89 48
17 47 93
98 78 30
78 98 3
57 39 58
84 90 68
79 70 76
44 79 37
28 10 52
22 25 16
0 65 43
56 17 34
81 83 8
4 75 61
69 30 67
14 88 70
21 84 73
55 98 53
75 29 55
47 19 21
42 2 58
13 24 87
34 73 94
43 68 55
90 33 57
19 83 77
62 2 0
65 62 28
92 78 99
80 56 28
62 91 87
18 44 63
35 94 32
99 50 5
27 30 91
34 24 53
6 82 47
48 65 41
36 90 20
52 38 49
55 82 16
29 82 1
9 8 6
95 30 59
68 53 88
2 73 66
36 94 42
72 3 55
33 52 34
81 72 15
86 35 88
81 33 80
0 34 73
71 25 18
83 66 59
46 66 35
49 1 71
48 19 3
29 44 35
85 89 51
31 5 83
1 64 66
65 47 0
98 97 26
86 46 25
35 1 13
22 98 79
27 85 49
82 36 71
11 95 16
89 64 49
23 80 67
51 93 97
95 91 82
44 31 50
9 97 24
46 53 62
54 16 66
3 31 10
60 56 62
32 78 58
77 88 70
90 74 0
48 11 74
78 2 48
64 24 32
32 79 83
73 30 28
41 13 11
77 55 49
61 1 47
78 59 7
60 34 54
16 100 75
98 22 29
52 97 53
88 96 46
86 96 84
49 39 18
25 85 53
89 24 56
74 65 1
67 79 4
6 37 14
73 78 29
98 73 64
47 69 4
49 23 93
35 68 29
71 56 76
40 80 30
99 95 83
88 16 43
34 13 21
73 17 63
14 63 47
78 70 37
57 9 98
28 77 69
32 7 32
67 56 10
99 31 90
59 95 37
85 41 57
90 17 28
100 50 19
9 90 42
48 25 67
19 7 53
22 98 31
82 30 92
81 45 0
42 64 39
9 77 72
12 36 90
85 60 68
90 84 11
71 57 59
45 16 83
30 45 40
14 3 31
60 24 9
7 23 16
33 85 38
2 92 7
64 44 26
56 30 64
18 73 46
100 81 53
64 74 84
5 24 94
98 12 19
63 36 17
26 0 73
23 63 87
87 40 89
99 68 79
66 23 5
61 64 43
93 2 70
44 71 60
99 44 18
100 27 41
71 27 75
43 6 97
15 44 93
47 99 32
66 21 59
75 22 27
10 83 99
63 41 26
50 93 92
23 90 65
33 55 46
3 7 73
40 20 50
23 59 88
59 43 26
46 41 49
74 92 56
37 59 56
86 62 47
100 47 75
32 80 64
92 54 45
31 3 4
80 96 67
89 11 11
73 58 83
21 18 67
54 3 93
93 81 76
0 1 67
71 37 34
49 66 92
72 43 51
19 10 80
27 2 78
30 99 1
52 95 70
28 43 62
60 58 38
85 26 83
95 80 87
6 27 3
81 6 37
64 83 99
71 90 68
17 62 12
61 78 1
83 52 73
84 85 45
38 89 58
38 36 97
61 65 86
7 19 76
57 40 37
87 58 70
85 97 6
0 85 24
50 41 78
53 81 54
60 59 47
15 72 31
64 22 14
41 74 26
79 81 40
10 71 25
0 85 76
69 78 63
2 78 41
43 3 26
64 13 69
84 93 24
45 3 36
39 18 24
100 25 53
87 66 98
73 63 51
57 54 4
48 15 69
81 92 65
23 13 9
74 44 76
71 95 90
79 15 78
97 80 75
21 59 25
11 42 38
8 50 97
24 23 77
71 31 92
86 7 70
91 70 23
67 17 11
55 59 83
57 88 35
14 48 28
28 100 6
35 11 38
97 10 18
50 5 32
53 79 81
27 5 16
17 79 33
92 36 88
30 75 79
95 25 85
21 9 84
29 92 66
16 55 79
12 2 55
61 23 69
67 22 71
65 75 3
13 66 28
71 69 77
58 74 85
90 46 50
13 42 63
1 30 91
65 76 93
88 70 97
11 31 24
31 86 7
23 24 10
92 100 58
79 16 98
91 15 52
76 22 39
88 9 93
67 50 79
45 47 7
49 29 96
80 9 23
27 84 63
74 37 56
79 26 99
85 22 52
86 87 18
43 50 50
10 27 44
51 80 16
88 9 89
66 25 79
43 36 51
69 48 50
50 47 77
63 84 10
17 66 37
13 25 38
91 70 94
59 47 58
55 11 38
94 80 10
17 30 42
21 87 33
62 0 64
38 75 48
59 83 9
37 7 2
1 10 79
8 44 95
74 6 62
70 18 79
2 55 82
58 99 84
78 10 29
84 2 38
45 58 36
40 54 25
47 96 58
68 78 75
57 70 70
76 1 7
74 37 54
38 36 50
10 45 44
3 34 60
54 95 62
94 87 70
66 55 31
78 38 93
12 74 28
58 47 50
57 56 1
8 6 9
41 65 66
10 16 73
97 47 64
79 67 39
91 44 52
68 39 92
1 95 27
2 33 90
95 38 60
56 52 77
95 45 13
55 63 84
41 19 38
20 89 42
81 85 9
50 0 41
32 65 73
74 99 55
76 96 14
89 59 23
1 95 79
81 27 60
47 83 38
29 62 4
3 35 85
27 76 55
70 86 35
61 79 69
58 72 47
49 13 18
84 30 95
41 72 34
35 80 15
93 8 55
26 39 41
49 9 62
66 53 21
58 91 48
36 55 82
52 24 44
31 1 96
2 45 74
74 60 61
9 38 1
91 30 4
24 41 53
95 44 36
67 31 41
72 11 41
44 82 9
57 11 26
53 68 85
21 81 23
88 96 74
75 6 70
44 13 15
48 85 63
6 59 74
60 71 2
4 92 85
54 7 25
28 46 4
19 46 77
24 40 25
51 32 60
89 77 40
95 60 93
67 18 98
0 95 16
97 71 82
25 77 96
95 92 79
56 40 3
6 48 29
23 47 2
76 82 68
37 20 80
44 27 88
64 21 36
38 23 41
16 4 0
38 72 13
21 28 96
2 50 1
0 62 59
97 64 18
27 31 70
98 68 77
39 16 48
100 45 0
54 6 50
73 94 66
70 35 69
2 92 44
16 88 7
15 10 97
59 51 58
2 16 65
10 97 84
97 64 80
36 86 77
43 17 0
80 2 77
88 5 59
21 83 14
87 43 30
8 0 15
57 44 21
33 66 1
6 71 68
40 80 94
75 64 89
3 18 21
85 25 94
48 54 31
41 70 45
16 69 11
72 88 65
19 98 86
75 28 90
35 36 73
32 55 36
60 79 25
35 2 95
42 92 33
44 33 6
78 33 60
56 8 27
35 41 19
30 47 29
61 81 82
4 6 18
16 20 71
2 94 67
11 58 45
28 69 7
76 46 35
12 7 94
63 23 13
19 49 89
10 42 50
52 84 59
91 87 81
3 38 85
19 65 50
49 30 24
28 13 87
79 86 15
45 86 71
20 74 40
92 55 96
68 19 61
56 29 21
33 76 83
51 92 57
31 95 44
50 12 11
63 14 61
71 70 33
90 48 91
83 77 3
94 39 5
84 47 47
38 26 27
59 19 12
81 31 76
53 21 63
16 82 57
67 10 26
1 57 77
87 9 29
80 98 34
5 15 4
83 1 22
77 11 58
18 80 8
50 26 3
2 98 36
56 27 17
97 39 38
37 11 23
62 17 13
87 72 6
1 73 79
39 94 77
35 3 96
35 78 13
43 89 17
0 72 61
100 2 51
28 66 61
6 52 93
4 10 15
51 57 88
35 33 3
88 8 97
17 24 49
9 70 61
75 8 85
20 72 33
26 6 84
2 59 22
68 66 16
79 19 21
92 10 84
99 55 13
10 26 99
23 43 75
66 15 9
94 61 4
61 20 34
91 40 84
22 55 90
76 51 77
53 77 51
58 99 26
63 24 33
19 86 86
91 80 96
88 78 0
49 42 76
12 29 45
21 35 9
20 98 86
29 59 23
81 70 85
30 94 77
64 10 70
32 70 10
84 53 1
25 0 38
10 45 51
52 30 39
99 18 18
84 50 53
37 16 96
77 100 84
7 52 25
49 38 38
72 89 73
86 82 39
36 57 62
65 27 69
52 61 86
4 29 91
71 20 84
17 1 30
55 12 57
22 0 35
11 5 42
23 33 63
82 42 88
11 47 22
74 79 43
16 35 62
56 59 28
92 12 62
91 55 91
100 98 7
32 46 37
100 25 6
77 23 62
42 61 49
61 14 58
87 41 19
31 49 73
