25 193
5 4 90
23 13 61
13 29 36
59 33 72
63 52 93
55 47 82
57 44 96
58 42 37
38 43 54
23 11 7
28 38 48
35 53 10
56 63 87
40 52 4
35 37 46
26 9 56
19 61 83
36 31 61
59 11 13
47 41 94
60 13 69
1 23 88
44 51 40
3 35 1
26 57 3
22 3 72
40 32 72
30 31 26
12 6 82
4 48 62
13 44 19
31 47 34
34 27 68
9 11 9
22 50 46
14 25 80
24 3 4
24 54 30
42 48 2
56 31 39
18 29 66
14 52 99
53 38 27
60 14 4
56 30 1
46 60 37
53 45 38
9 56 26
16 36 14
3 58 69
21 56 5
14 47 17
53 26 99
16 32 79
48 13 65
18 34 2
24 44 36
7 47 5
35 31 25
21 48 5
22 43 73
39 22 47
34 12 26
1 28 1
43 56 53
12 36 45
37 7 19
21 22 77
27 54 71
21 58 91
15 47 46
62 30 99
4 55 68
3 14 5
52 58 24
6 42 38
54 58 85
53 33 93
14 31 82
10 12 18
25 41 91
25 6 26
0 62 1
8 31 23
17 48 41
3 62 96
5 33 6
10 27 48
3 46 25
22 14 63
27 16 40
18 51 49
62 46 76
32 47 18
63 8 82
58 34 48
18 14 49
51 59 59
3 10 77
19 42 87
33 30 60
30 46 92
5 11 22
0 12 86
8 17 44
30 26 53
10 4 89
0 52 32
39 55 42
12 0 26
51 56 23
42 5 3
55 22 21
45 60 21
7 5 33
30 5 91
63 40 65
55 10 15
45 43 9
14 59 63
36 56 45
12 10 14
37 19 75
1 61 34
61 5 51
50 44 69
35 14 90
40 19 45
61 8 98
43 13 92
24 3 34
55 44 12
10 5 84
61 14 32
1 48 45
21 10 10
29 20 24
15 14 93
47 31 18
6 41 43
35 5 61
54 60 62
20 52 17
3 57 26
22 26 21
57 53 81
37 14 15
36 49 66
42 31 11
50 17 85
40 52 57
48 44 19
3 45 64
57 38 66
33 1 37
22 34 33
40 49 34
53 20 82
2 22 88
53 15 82
5 48 9
28 35 37
3 17 49
27 32 5
35 58 49
21 40 24
43 63 65
25 10 81
36 12 46
18 53 16
6 29 90
0 46 86
41 18 24
31 11 26
35 30 58
23 6 9
39 57 15
56 47 21
62 53 79
44 59 14
38 5 14
44 16 79
28 31 28
62 49 35
30 47 21
57 30 45
32 3 68
9 8 42
54 31 49
46 12 11
25 8 5
3 56 84
45 29 31
0 17 23
30 8 61
52 57 51
17 34 14
3 17 46
9 20 80
30 25 26
40 42 94
46 37 82
39 2 75
18 60 31
48 32 10
42 12 83
10 21 2
50 15 27
11 61 16
26 51 16
33 51 26
50 37 51
16 13 53
3 6 71
52 35 74
16 1 29
29 57 44
26 28 56
37 56 59
34 4 31
13 9 57
17 13 44
14 8 94
21 51 52
35 56 19
11 33 58
26 16 50
60 11 66
59 8 58
16 1 47
21 7 35
43 0 24
20 23 84
22 58 19
56 28 56
56 37 72
53 1 98
43 12 70
61 8 96
23 27 45
59 9 27
34 41 46
31 36 40
10 22 74
60 22 45
19 31 39
60 22 93
61 56 24
43 18 8
42 44 98
61 35 76
20 23 94
22 61 44
9 60 43
36 16 84
32 8 79
20 28 32
29 45 93
31 35 40
48 23 82
45 21 66
20 54 67
20 8 30
48 15 73
42 29 0
35 1 44
42 52 35
17 44 25
15 16 36
22 15 11
33 55 68
34 29 56
57 5 93
17 1 30
27 24 91
24 37 29
48 3 82
44 34 81
9 30 75
46 56 58
52 33 22
34 32 17
33 20 74
13 54 40
8 35 66
1 28 38
47 25 32
13 55 67
62 44 14
0 55 80
25 59 29
13 34 70
40 5 85
8 44 60
1 52 51
58 51 39
58 12 95
44 41 14
11 48 51
50 7 95
3 6 82
56 3 24
6 45 27
55 40 93
32 33 1
28 45 73
11 43 84
8 29 67
1 41 82
43 19 56
0 36 31
3 57 0
28 45 29
4 8 84
12 7 68
40 30 23
11 53 4
37 58 14
57 27 37
39 12 10
10 38 54
53 27 41
58 38 56
44 6 79
40 56 31
30 29 41
17 22 23
51 8 76
26 10 15
58 39 75
53 19 70
33 54 25
11 5 8
44 34 18
21 41 3
60 42 0
37 40 22
46 2 33
56 27 74
32 49 77
31 18 94
50 25 32
7 50 88
16 40 1
11 1 39
2 52 80
2 49 62
12 14 54
34 51 48
42 3 97
48 1 0
7 50 12
23 8 31
45 20 87
39 14 8
5 21 6
12 29 91
14 61 15
54 8 26
43 16 93
16 60 91
3 37 87
1 27 92
17 53 60
13 21 5
61 20 36
33 26 50
41 37 48
62 18 0
48 4 98
27 13 72
29 28 41
0 8 52
8 48 22
61 42 62
7 58 5
19 32 16
20 4 18
61 28 19
12 20 20
18 20 7
59 34 91
42 59 38
2 40 38
30 40 22
13 51 98
16 32 47
58 24 49
11 46 2
55 28 44
42 40 23
45 50 37
54 27 45
18 3 77
61 27 46
38 32 16
6 11 87
57 19 75
9 5 9
11 6 29
24 37 66
57 38 37
55 12 64
19 46 47
58 63 27
46 20 65
1 44 95
34 1 25
28 44 38
23 0 21
19 57 13
57 0 36
40 51 8
46 26 38
32 31 55
45 37 4
29 31 22
11 18 85
56 47 54
35 2 28
30 15 86
30 26 71
7 43 64
18 2 98
40 60 21
18 15 61
63 45 31
19 55 61
32 40 72
9 54 34
61 56 80
36 1 91
1 56 76
12 21 9
26 16 86
44 25 42
6 58 17
2 26 87
61 39 84
60 0 77
24 44 27
21 3 65
52 31 18
28 3 31
3 15 11
51 18 86
56 39 73
39 29 93
38 47 41
36 8 53
17 3 94
52 17 61
0 41 60
46 28 74
14 56 40
30 29 20
9 31 32
62 31 8
24 48 0
62 40 13
22 20 84
7 30 3
61 56 30
36 32 69
10 60 11
30 47 71
8 58 83
0 30 64
15 12 73
23 35 26
55 62 39
44 15 28
39 47 60
21 63 70
19 48 83
48 50 84
26 42 61
23 34 27
5 42 18
54 1 3
14 29 80
35 29 25
35 55 28
5 42 84
50 60 63
1 48 97
34 8 43
33 28 95
14 54 26
48 27 90
56 51 38
55 42 22
23 9 1
26 38
7 24 75
22 5 0
24 3 19
3 23 89
22 2 12
22 5 63
11 7 31
7 11 26
3 2 15
6 5 65
24 5 22
12 2 95
25 15 15
11 22 26
17 15 8
12 7 53
9 10 26
15 11 54
4 3 97
7 8 83
21 20 66
17 15 39
15 11 84
15 5 84
13 24 89
9 1 7
13 8 34
1 8 83
20 18 10
17 11 30
25 13 94
13 2 71
6 25 12
9 16 44
19 7 98
20 3 86
1 2 52
19 7 47
51 32
21 19 7
35 26 40
9 16 42
2 50 46
31 17 30
20 27 13
8 44 14
18 40 27
39 20 63
12 10 85
17 44 21
16 33 21
12 27 47
36 40 61
43 29 92
19 50 36
33 26 24
40 39 65
15 24 19
8 29 47
50 22 76
14 43 43
31 8 14
44 12 96
32 2 11
13 45 95
30 33 29
27 5 74
13 30 84
47 43 62
0 1 72
12 1 17
13 20
10 2 71
6 5 67
12 2 73
1 0 71
1 11 82
10 9 51
10 2 92
10 1 79
9 10 84
10 1 94
9 10 2
12 7 81
5 12 47
0 3 20
8 6 62
2 5 23
5 0 75
6 10 31
6 10 38
9 12 50
126 7447
14 34 76
19 34 37
12 71 91
38 120 68
100 41 85
82 50 64
98 52 52
37 32 68
26 103 25
72 18 7
73 24 33
124 60 38
96 82 29
84 120 94
56 9 48
87 98 25
58 51 85
85 27 18
16 31 89
22 111 28
116 60 95
97 69 59
101 83 10
100 97 80
89 19 26
74 78 16
59 74 75
64 90 83
3 70 49
36 88 37
120 53 98
65 49 54
106 20 20
68 41 31
94 74 41
114 95 56
53 100 17
99 95 20
86 73 77
55 73 39
103 65 40
33 96 29
1 85 2
85 14 47
8 30 91
20 6 28
107 117 10
21 58 2
118 51 40
38 100 28
20 10 56
112 56 34
74 66 8
29 1 32
12 7 15
88 12 32
32 48 29
5 55 63
28 38 88
37 21 43
92 1 81
51 77 47
42 2 98
83 52 37
21 28 38
14 26 81
17 79 87
45 99 59
23 1 26
113 89 23
63 24 46
25 122 61
23 24 44
14 101 47
5 104 23
7 12 39
105 95 3
73 43 23
104 11 68
23 76 63
115 70 27
46 13 80
93 90 94
29 81 46
6 72 5
25 41 74
2 62 49
124 99 71
46 100 16
22 69 23
0 15 47
38 120 29
5 63 93
5 15 4
84 44 40
124 57 38
113 26 82
81 13 46
98 56 60
82 112 91
39 41 86
30 95 75
50 64 90
108 104 17
115 110 82
97 8 19
34 119 82
87 61 54
85 28 19
52 87 61
37 104 18
1 97 24
6 70 1
65 9 43
35 104 72
59 92 67
60 102 31
118 99 84
63 115 31
97 33 83
76 88 43
66 122 99
50 3 65
80 63 97
103 74 17
87 43 94
24 81 78
92 5 60
7 92 48
65 21 81
42 88 60
16 96 1
87 42 61
20 45 1
11 80 48
37 45 51
42 65 17
37 111 6
88 116 36
26 82 76
110 123 71
122 86 63
43 52 23
55 6 76
18 51 64
104 19 43
16 10 27
33 99 85
96 98 34
108 17 36
6 37 97
57 35 42
15 2 93
101 20 9
15 121 73
114 106 57
70 111 42
16 114 13
32 6 17
62 100 48
10 90 78
36 25 31
20 42 62
29 27 45
71 30 22
1 9 67
80 124 39
75 44 4
97 12 53
115 110 24
75 31 74
12 84 16
52 28 62
85 62 10
62 28 42
93 21 41
105 60 56
119 31 28
119 98 3
19 66 96
51 91 62
88 12 52
124 48 60
62 45 99
59 73 95
72 95 46
47 49 98
41 57 60
40 39 95
31 49 18
71 55 74
66 111 0
36 102 95
46 40 55
94 7 13
87 89 92
90 101 95
25 103 83
34 21 36
23 95 41
112 111 56
110 31 98
83 77 29
62 35 88
47 29 98
93 30 61
81 39 62
119 105 25
112 43 41
33 51 28
50 19 57
4 80 56
123 54 62
49 93 48
120 76 16
116 112 45
30 114 39
66 77 3
86 117 23
80 31 26
115 24 60
104 1 28
24 122 37
74 42 65
80 35 28
98 56 38
49 0 53
125 1 67
54 32 16
6 84 10
73 84 90
77 97 3
118 59 91
66 76 77
7 115 82
101 94 92
63 56 68
55 17 17
106 37 57
65 15 17
19 91 9
49 20 84
1 90 97
55 103 46
7 23 96
106 119 86
117 10 86
103 73 36
111 57 44
45 27 68
48 123 76
5 95 51
75 70 90
123 64 27
17 21 25
76 34 69
41 50 74
116 114 39
9 14 33
65 29 51
43 34 98
123 4 77
112 101 4
111 88 59
54 102 98
23 37 63
91 77 56
92 123 60
0 122 37
91 125 2
32 46 80
74 34 62
2 56 92
14 21 88
55 111 1
61 66 15
109 39 61
124 125 17
25 95 95
87 115 8
3 80 11
90 15 40
112 113 48
50 81 34
85 24 37
114 87 17
103 77 10
123 117 44
124 23 57
103 20 5
68 0 59
51 44 48
112 102 64
36 74 59
111 90 83
55 36 42
51 72 99
40 81 95
103 108 61
105 25 37
29 38 89
80 93 18
111 122 30
45 120 6
112 16 81
77 106 59
68 56 43
32 44 52
21 13 58
7 79 77
70 63 51
58 89 13
38 44 55
19 77 82
119 85 14
71 31 83
116 103 29
92 108 68
71 7 81
24 58 30
74 63 3
52 111 76
28 96 62
117 86 51
39 49 77
48 35 64
91 3 10
56 29 3
86 52 93
119 65 74
61 100 42
24 19 2
12 89 56
26 11 11
24 88 88
18 53 71
107 114 4
39 26 74
31 25 25
44 68 28
64 98 30
79 75 5
28 100 13
32 45 99
59 65 44
120 108 66
121 25 62
102 84 3
56 105 21
65 49 95
7 120 73
7 84 97
29 78 10
75 44 65
94 21 90
71 6 35
34 88 98
39 72 48
9 51 50
56 37 80
105 11 93
125 47 91
45 61 84
75 14 51
92 34 89
47 23 27
5 59 46
101 7 62
123 14 2
104 98 36
40 59 14
62 17 71
67 65 52
48 16 15
16 43 14
16 80 17
72 90 63
86 7 25
98 73 80
49 87 12
45 58 95
55 114 6
77 110 43
99 22 55
102 38 34
52 95 84
94 73 95
87 117 60
58 86 64
21 17 34
112 98 99
80 107 75
45 123 53
46 42 52
55 124 34
92 99 24
30 85 98
10 28 4
32 57 35
111 22 83
40 1 54
114 63 54
20 102 87
65 19 77
85 12 60
84 56 86
7 125 34
35 113 52
87 47 87
20 51 95
51 42 25
86 79 69
8 83 25
39 42 37
122 51 99
104 122 22
20 69 14
16 77 28
53 14 45
27 44 59
74 87 1
5 18 72
35 43 13
26 65 73
113 21 12
23 119 37
64 13 32
73 86 38
52 53 37
41 94 84
61 49 52
69 113 21
16 15 24
103 29 91
2 122 42
7 1 71
33 117 65
11 105 74
39 45 24
125 10 76
76 88 25
16 61 95
14 17 7
35 31 19
82 14 53
54 33 37
100 24 24
121 51 28
23 108 78
41 25 66
60 74 97
68 104 59
15 10 54
85 89 9
43 11 83
57 39 62
48 108 39
46 13 23
106 37 14
84 76 20
58 4 32
36 3 73
46 92 41
29 52 2
86 63 9
87 29 12
60 34 5
23 104 72
125 63 61
95 50 51
47 91 37
10 115 65
47 33 4
54 67 30
61 28 92
83 57 7
75 101 49
64 19 28
90 76 15
28 63 37
55 5 99
116 119 25
108 104 57
60 116 88
80 113 83
98 13 21
9 52 10
107 125 45
68 28 77
75 65 33
61 26 60
74 58 70
106 57 9
50 115 97
6 18 33
9 6 24
93 83 38
18 17 48
21 64 79
21 82 22
87 72 94
65 63 8
69 26 33
7 68 87
50 42 98
19 111 14
57 87 77
36 124 60
100 43 15
107 37 31
55 1 42
112 117 63
71 14 32
110 46 0
91 33 98
118 28 65
117 122 8
32 76 25
3 113 36
89 82 43
109 21 78
61 78 67
56 11 40
28 123 96
60 111 0
119 71 49
112 33 12
6 46 17
112 51 21
124 85 79
17 77 96
71 91 13
13 80 92
24 90 32
36 31 25
53 18 97
1 60 74
106 81 63
16 58 73
74 118 80
71 79 49
125 70 73
38 102 15
117 60 58
87 81 79
15 34 58
59 74 23
31 56 75
120 28 21
92 38 58
0 97 27
118 73 95
49 64 36
25 30 22
118 106 12
29 96 63
56 24 6
104 58 8
60 43 45
107 116 47
13 65 71
94 40 35
96 123 86
51 80 86
37 77 23
100 31 13
98 17 17
105 21 78
23 78 35
123 59 32
95 72 57
93 112 63
32 75 43
97 109 48
12 22 93
73 14 23
89 18 92
2 37 5
96 65 70
59 17 1
61 72 82
99 35 86
86 22 20
51 87 18
0 73 28
112 71 55
102 87 93
37 84 56
16 38 52
38 22 34
14 99 81
63 116 24
31 54 21
107 74 43
35 56 51
108 20 66
88 125 11
21 124 20
113 17 88
77 27 23
14 9 47
108 84 96
73 85 63
75 101 42
42 110 18
60 1 47
91 72 18
18 103 65
99 7 34
107 91 31
28 73 23
11 63 19
22 96 80
18 44 65
7 37 51
22 10 54
32 11 1
69 22 19
17 57 9
8 56 79
67 21 59
80 19 76
39 124 62
44 71 51
102 118 66
10 90 58
89 26 14
104 66 69
43 23 69
46 71 63
77 46 98
26 53 26
26 7 19
115 3 34
60 102 60
89 29 8
69 46 32
12 69 29
23 22 97
53 103 79
54 35 26
114 112 89
116 46 38
104 8 55
42 63 72
109 94 92
1 110 67
117 85 43
1 8 15
18 5 90
38 44 93
62 110 75
19 103 87
78 52 74
74 37 26
59 118 8
28 110 77
90 105 27
106 74 75
112 114 21
66 19 91
49 58 27
18 70 34
35 27 15
55 105 79
3 122 38
104 25 99
74 8 34
1 15 43
102 17 55
67 106 39
6 59 95
43 21 32
73 68 98
66 40 1
17 2 18
81 63 5
39 90 80
29 56 89
82 14 94
81 31 19
88 121 86
11 43 74
102 118 50
73 68 61
81 38 96
23 79 98
67 81 40
117 80 2
9 1 63
10 102 10
39 116 11
51 1 27
90 101 90
54 118 67
42 20 76
84 49 80
99 59 26
43 120 60
9 68 69
94 62 10
101 18 30
62 83 28
96 53 31
101 83 10
28 64 2
45 37 7
106 75 3
99 55 18
23 121 95
83 35 44
68 74 88
33 49 61
89 96 21
26 16 42
22 41 20
23 30 51
34 113 50
119 67 37
70 34 64
86 7 99
75 9 83
0 67 69
38 83 14
6 11 0
23 2 4
16 1 66
40 39 62
72 6 43
62 112 64
5 96 19
73 115 45
88 81 38
14 34 18
24 65 12
113 53 55
121 55 90
110 74 80
21 16 94
72 37 67
81 34 30
83 62 59
62 96 22
70 83 5
39 72 72
41 93 45
32 104 51
0 71 56
123 114 3
106 114 11
7 117 73
97 57 83
37 97 52
123 95 6
76 71 44
111 34 74
71 13 30
108 118 69
63 116 2
20 39 50
20 113 72
34 53 48
116 48 48
83 119 5
1 102 17
72 22 52
13 2 95
26 109 63
90 113 43
82 86 83
46 24 75
34 65 51
51 78 86
61 46 0
9 47 42
82 94 79
68 75 70
31 104 35
118 123 20
106 88 90
61 75 62
59 50 74
115 121 97
106 12 16
18 40 25
31 40 28
78 31 97
10 35 78
75 124 59
45 124 76
39 92 36
24 73 61
85 116 14
48 78 4
64 7 50
57 35 69
100 74 52
65 92 68
100 73 35
119 76 47
114 97 84
118 48 14
41 51 6
114 65 22
48 18 98
24 111 16
28 62 28
10 94 15
96 21 29
105 46 19
112 85 28
62 36 1
109 3 76
8 97 76
57 107 29
7 5 76
56 78 57
48 93 46
81 55 7
21 15 23
26 22 31
98 106 38
58 8 48
101 123 17
121 99 22
102 46 87
67 103 84
105 23 40
59 50 49
19 101 17
93 68 73
78 23 8
69 63 84
21 79 17
22 20 41
109 33 27
113 103 53
28 31 39
103 22 56
63 102 98
15 36 73
1 106 32
42 90 58
102 25 42
30 73 39
106 12 80
87 69 95
97 23 98
82 7 65
58 124 72
69 125 19
102 124 48
17 105 67
114 63 6
38 50 17
72 59 46
19 26 62
115 43 53
23 89 34
30 68 41
111 13 90
120 86 35
37 67 18
43 73 50
84 123 35
62 23 58
6 20 8
49 37 54
52 116 57
82 40 34
115 27 76
66 69 81
11 34 55
95 0 26
111 36 47
113 2 95
124 29 16
44 118 39
23 73 11
51 35 6
77 16 58
18 123 95
34 2 12
96 74 56
118 56 87
109 99 15
112 107 27
24 17 0
95 85 45
12 16 70
117 67 35
60 111 94
75 26 35
78 44 9
4 64 20
1 111 29
6 15 71
79 60 4
108 109 8
123 103 96
93 11 75
57 117 90
91 47 25
110 67 31
0 50 24
69 21 77
59 67 0
29 27 25
81 98 33
62 118 43
118 103 33
92 98 62
76 52 43
52 99 47
33 45 64
78 32 71
39 44 68
15 92 78
46 102 65
7 124 93
97 119 47
17 94 41
124 5 5
28 78 53
20 81 75
50 33 54
45 121 44
31 80 86
105 8 76
14 125 87
17 59 71
36 105 83
75 28 33
111 101 67
8 101 18
61 106 20
78 34 66
79 9 97
50 114 31
79 92 32
107 22 39
43 34 26
95 45 18
123 11 71
12 83 77
0 29 36
75 124 45
74 116 58
10 8 6
92 10 65
71 34 53
69 38 22
54 49 6
112 105 33
65 75 95
47 46 58
50 118 66
40 124 4
34 9 65
36 106 73
13 8 26
62 80 16
87 83 84
80 35 53
55 86 90
84 103 55
101 117 39
9 96 67
20 24 7
0 92 29
0 83 63
50 20 60
103 71 78
64 71 14
30 70 58
43 116 71
76 35 10
47 5 71
61 94 82
38 3 9
91 17 88
29 62 6
28 107 22
104 96 62
21 46 48
99 25 32
68 28 36
104 12 63
104 44 69
46 120 56
90 106 46
7 79 66
60 93 61
69 29 78
3 93 52
121 105 97
43 79 30
95 64 37
37 39 32
11 54 4
57 112 32
9 83 50
25 99 24
69 42 53
61 27 35
71 3 37
67 86 32
72 25 25
105 82 22
63 90 35
12 58 68
78 65 97
34 118 99
113 59 99
32 48 61
43 80 50
39 80 47
10 104 89
93 40 21
76 8 63
79 38 3
123 31 70
26 120 65
83 16 11
20 123 28
101 7 13
122 12 31
109 53 83
115 43 51
43 66 72
26 97 21
1 45 74
77 54 52
40 110 19
66 56 23
38 37 79
77 33 29
0 19 92
125 33 6
71 113 43
77 94 49
89 64 77
62 70 46
102 122 32
95 68 2
32 10 59
21 26 95
65 63 34
3 61 20
118 46 81
7 39 45
51 110 58
31 25 68
120 64 1
50 16 73
65 125 86
42 53 73
45 22 18
2 19 40
20 45 28
43 9 63
61 77 72
65 38 22
53 79 46
117 3 45
99 82 72
39 29 24
58 125 42
37 68 44
66 77 68
57 50 87
101 24 93
60 40 61
120 5 73
1 71 90
59 94 70
65 116 47
83 116 30
67 76 47
11 123 30
56 25 88
76 23 45
46 15 20
15 35 85
51 36 26
24 59 65
49 74 1
10 51 21
73 2 61
41 26 55
3 39 87
28 38 17
44 39 43
24 42 78
116 111 2
72 96 29
51 123 26
23 94 23
15 78 74
16 96 40
41 65 82
15 93 87
91 73 15
43 77 5
6 74 99
49 20 95
104 11 3
6 114 87
4 62 85
91 103 14
65 112 62
29 38 23
107 82 8
56 120 31
77 90 95
118 26 28
45 66 38
58 89 39
89 88 2
96 63 75
46 108 1
92 96 78
92 118 54
36 123 98
116 27 39
14 64 97
95 58 40
67 21 98
65 125 68
46 26 83
111 116 18
121 2 72
115 84 79
110 18 97
105 50 26
121 11 96
114 5 56
43 13 21
88 20 71
51 88 70
8 122 18
102 117 75
40 62 39
106 63 83
98 102 6
13 37 84
46 33 94
37 71 80
92 85 32
47 2 80
96 51 27
70 106 50
31 86 50
39 109 22
15 84 21
102 63 85
1 114 11
0 122 55
1 49 22
29 84 88
74 119 49
65 69 39
124 19 40
38 80 10
7 36 40
104 39 25
4 44 16
42 56 78
91 104 24
9 49 90
36 57 36
23 107 38
122 36 45
105 103 73
100 5 37
10 55 82
5 22 18
90 28 14
103 2 27
14 26 16
99 43 67
102 116 93
119 85 37
61 26 59
1 76 44
106 63 39
55 46 36
99 84 32
20 107 20
103 47 96
25 46 99
42 83 50
103 122 3
53 28 51
2 52 57
31 114 87
31 60 77
82 110 62
86 63 88
21 42 53
120 30 63
96 125 55
80 118 48
53 13 90
21 124 47
10 15 4
36 69 72
75 11 74
60 68 76
13 14 44
112 30 56
12 23 92
93 74 60
96 41 21
69 10 43
69 98 17
112 34 43
77 7 90
68 7 95
62 35 62
73 60 26
110 61 51
43 69 39
61 97 13
39 71 21
27 26 12
96 12 13
46 95 97
122 22 57
78 15 33
117 3 39
104 22 50
41 2 13
106 48 42
36 61 49
93 34 72
32 59 24
96 14 39
113 39 77
102 25 98
35 72 9
13 2 51
62 117 70
58 113 48
49 107 79
18 120 18
32 58 9
4 5 21
62 17 56
122 72 42
83 100 34
68 64 50
115 109 65
22 81 82
47 108 47
63 111 60
58 5 91
51 62 49
68 70 24
57 93 97
77 100 57
124 39 94
117 96 16
78 80 56
21 76 79
25 118 37
61 13 24
77 59 39
13 116 39
52 116 84
0 10 75
42 58 4
75 57 15
111 61 89
107 82 1
30 74 75
81 123 47
19 77 74
75 85 32
3 87 83
5 29 49
39 22 43
123 94 4
104 14 62
69 31 68
31 87 19
54 14 15
14 26 96
111 3 61
124 102 35
41 57 62
94 118 36
58 9 85
39 72 93
61 90 16
116 16 84
46 2 55
50 26 84
10 70 9
36 60 22
59 46 65
75 19 85
27 56 6
65 71 24
34 91 48
117 100 73
31 123 57
86 83 47
58 124 53
9 54 46
1 41 23
75 65 54
49 51 56
0 18 97
84 74 19
110 75 5
47 25 60
17 11 59
52 23 37
118 24 24
84 100 43
81 58 48
90 113 19
71 120 35
124 16 27
74 121 42
31 116 96
98 37 58
94 123 36
67 33 8
69 98 45
57 91 5
75 76 37
37 10 75
28 29 40
78 23 96
34 7 43
93 31 45
15 94 99
48 93 15
103 13 37
117 94 79
100 27 15
58 46 8
31 106 3
118 39 83
6 35 4
69 43 26
62 118 43
67 63 21
0 6 96
51 93 83
71 112 56
38 18 13
22 11 8
80 13 1
91 93 80
97 35 50
44 88 98
64 0 0
20 70 83
76 106 34
49 35 34
84 73 88
33 81 46
50 97 27
46 50 74
62 7 11
62 60 77
121 15 74
15 13 45
45 41 94
89 77 83
24 30 27
125 115 33
63 64 94
39 11 44
1 74 25
102 74 63
69 26 9
100 51 59
72 117 0
78 71 3
15 110 12
69 79 7
63 86 89
92 112 93
19 61 68
111 96 51
43 85 1
37 83 19
72 30 12
113 90 10
30 108 94
27 44 47
83 114 87
86 69 99
71 80 55
87 91 45
62 9 61
81 37 95
67 122 92
26 24 98
47 107 53
76 54 82
95 67 3
64 91 55
89 50 35
26 125 52
77 106 50
87 60 72
57 28 7
1 11 10
104 83 73
13 116 21
7 54 18
27 59 55
121 101 95
34 73 28
51 96 89
72 80 37
113 3 81
81 72 62
4 99 25
117 17 0
15 105 32
76 103 32
53 94 58
96 16 23
94 96 57
17 113 13
7 62 11
25 55 51
54 67 34
107 82 41
10 89 51
45 68 70
76 50 7
72 116 22
22 87 62
110 117 73
41 52 63
111 60 43
37 21 91
42 64 80
28 22 58
60 36 91
101 108 47
19 122 3
46 37 56
5 26 55
118 0 31
107 72 14
99 11 40
70 52 55
0 105 58
65 36 3
122 14 11
105 97 60
111 13 82
121 105 96
47 7 28
119 107 19
25 35 48
56 87 89
74 43 91
56 61 78
27 112 72
1 0 52
9 110 9
114 1 18
40 59 64
29 42 12
120 79 69
46 40 79
56 52 88
119 92 41
84 112 86
54 50 37
57 16 82
78 121 48
74 122 95
73 47 96
41 96 23
4 86 41
4 33 55
106 69 50
85 103 47
53 112 18
4 115 35
118 62 96
113 98 32
67 82 56
41 82 65
15 78 85
47 107 54
116 34 71
98 118 85
67 88 77
26 13 3
50 83 87
74 36 52
105 88 78
100 106 3
109 105 76
10 117 97
22 111 78
105 19 91
86 12 2
8 53 83
43 102 76
23 28 51
29 105 91
33 14 25
64 14 80
113 109 36
125 38 31
105 52 62
76 3 90
2 60 23
58 32 56
63 120 21
16 56 83
94 33 35
18 20 15
96 115 25
42 84 48
1 13 53
82 17 78
54 115 94
74 122 56
112 113 94
4 24 83
93 7 87
75 99 69
116 120 59
46 5 78
56 53 76
8 75 18
93 90 61
115 99 83
20 43 13
42 23 33
49 12 81
90 113 7
51 11 37
105 12 84
6 7 70
98 2 93
28 2 40
13 51 18
55 76 42
30 107 21
106 12 60
61 94 69
10 72 75
59 73 45
3 15 55
85 68 90
4 65 95
122 10 73
98 93 27
33 11 17
52 116 63
5 35 41
23 50 7
98 83 10
47 93 88
19 18 41
70 76 82
96 87 21
65 86 30
56 124 17
30 120 22
120 14 43
83 49 45
114 96 67
29 41 6
109 74 54
77 29 30
73 100 55
47 105 2
82 15 0
62 67 0
65 30 69
8 50 23
101 32 99
5 33 3
111 6 94
103 124 3
73 55 56
55 115 14
98 84 13
35 41 31
69 36 22
80 97 32
46 114 61
31 3 41
25 79 90
86 65 66
35 83 62
8 35 78
83 9 2
41 30 32
20 104 72
107 45 52
31 102 79
68 93 14
84 8 91
37 69 57
66 59 93
55 66 99
65 13 41
11 13 98
8 104 54
114 123 44
49 5 73
47 83 23
79 67 98
95 77 31
33 17 94
18 79 81
19 115 29
103 116 71
105 33 65
31 67 59
80 62 62
58 118 88
103 26 64
109 18 71
46 111 85
0 68 80
29 41 0
92 118 73
87 41 61
22 79 41
30 16 68
113 104 69
120 65 89
52 59 51
26 56 56
13 46 29
94 63 37
14 109 53
79 53 18
114 5 38
116 33 64
52 88 96
57 38 69
31 50 68
45 0 40
52 69 68
75 105 1
93 113 1
0 40 27
5 96 34
87 40 50
80 100 87
106 9 5
73 81 80
75 112 84
19 52 99
60 84 11
54 108 75
54 44 67
120 16 78
100 66 58
50 55 80
25 109 5
119 15 67
118 48 65
22 49 75
70 34 9
38 86 18
107 110 58
105 7 69
5 83 40
72 25 52
12 10 68
91 52 90
49 17 59
65 47 13
33 103 39
68 16 40
5 98 55
72 53 43
26 79 35
40 125 39
114 9 38
14 9 10
15 63 27
79 28 30
33 13 29
24 53 71
34 15 35
123 109 79
93 84 32
120 36 81
6 71 78
31 25 94
87 92 35
6 5 88
78 69 70
23 41 27
38 89 35
9 38 34
7 78 88
72 6 6
34 13 33
63 111 34
3 21 39
13 1 42
43 108 89
19 55 98
57 121 98
36 123 13
67 65 8
39 81 0
12 7 24
41 79 57
113 39 56
27 8 36
66 101 29
107 17 84
23 98 37
61 5 33
75 50 33
24 47 12
71 73 30
53 24 16
73 30 19
7 67 41
117 32 49
64 116 98
85 107 53
112 97 23
69 87 25
56 41 6
103 22 0
29 99 84
103 44 42
65 39 94
20 119 16
26 6 90
72 79 95
24 105 44
