82 2070
2 31 43
35 58 74
32 25 66
10 29 38
1 42 31
46 54 22
70 31 75
39 27 4
3 76 27
38 37 13
6 48 78
23 21 88
55 10 93
47 78 24
42 48 29
32 51 6
63 37 22
3 72 26
37 62 16
9 32 94
35 2 19
10 54 60
62 14 54
49 15 36
59 3 50
80 58 46
64 59 48
62 28 54
58 52 59
28 26 49
1 58 45
29 49 50
36 75 66
48 18 69
12 70 0
56 46 47
59 64 49
28 33 1
48 59 42
39 8 87
78 37 71
56 45 61
7 19 83
50 48 71
69 67 52
38 22 32
80 22 32
65 69 42
64 62 29
42 12 12
78 28 44
40 23 36
45 26 88
46 9 8
59 28 60
14 42 76
3 29 37
63 12 5
19 2 45
65 28 10
36 20 19
71 68 0
55 21 99
79 71 39
76 59 73
66 31 12
13 41 44
29 36 9
75 43 25
54 30 12
13 62 76
80 55 82
40 1 95
74 8 49
5 39 2
19 22 90
43 17 4
8 77 90
34 46 37
18 41 47
52 3 82
39 43 28
16 45 11
57 79 29
39 20 9
17 29 5
7 39 6
15 49 18
35 57 68
24 3 1
63 51 44
70 13 87
64 20 9
60 1 5
22 64 25
37 52 21
25 0 27
14 31 48
68 31 62
68 19 52
78 28 74
64 41 75
16 75 69
6 77 85
60 32 35
15 60 49
73 41 19
46 20 13
37 21 96
40 54 89
20 37 60
28 35 26
52 63 20
56 59 96
40 78 82
78 27 21
7 35 71
72 55 31
30 12 19
4 71 9
69 58 75
61 56 71
60 69 53
72 42 6
58 0 44
62 79 84
16 18 76
71 59 23
26 57 0
23 66 87
27 1 32
68 12 48
44 76 81
3 67 10
55 59 4
42 6 75
3 71 15
19 57 96
29 60 72
5 69 89
10 66 24
37 3 64
72 22 58
26 72 78
68 64 35
44 63 84
26 63 89
3 43 44
39 60 22
79 20 18
34 11 3
57 35 90
76 55 97
31 71 65
65 33 84
15 39 73
10 23 8
56 78 22
62 72 59
66 40 56
31 23 13
16 23 5
62 46 66
4 14 51
47 32 93
45 71 65
32 44 37
74 20 59
31 49 33
74 50 92
18 69 23
40 18 57
51 21 95
71 47 91
77 4 69
40 27 77
68 2 19
53 51 62
34 50 71
13 31 91
20 74 97
66 58 27
44 75 14
27 74 59
20 32 33
61 43 36
24 53 92
70 14 10
20 35 92
56 22 45
10 11 91
54 24 54
38 63 85
72 62 47
22 60 37
3 34 36
24 0 15
24 22 32
19 18 76
8 65 73
62 64 10
31 11 36
48 38 34
16 17 42
6 15 89
52 47 20
64 68 52
7 69 53
66 74 80
24 38 15
64 44 1
78 20 29
56 37 75
0 10 61
24 59 75
39 53 50
31 22 95
16 74 45
64 29 70
74 71 50
43 34 88
9 15 27
18 39 44
75 21 16
23 70 75
31 26 59
36 11 57
19 21 6
19 34 94
39 20 85
11 76 23
45 56 15
4 7 3
25 5 53
21 9 62
2 17 19
3 32 14
33 46 31
64 10 11
5 38 11
43 28 52
54 5 20
60 28 86
28 12 30
61 30 42
76 63 17
79 73 79
1 30 81
39 55 70
21 2 17
37 67 10
49 45 92
40 46 73
28 63 26
6 68 95
72 47 37
66 17 85
41 58 20
74 31 62
65 73 25
24 27 97
20 36 10
75 73 50
75 1 39
42 61 4
23 32 3
52 7 92
48 40 78
40 2 62
18 62 10
5 65 67
33 43 46
67 5 95
32 9 78
30 76 51
61 1 1
11 25 45
55 75 24
30 59 45
45 69 5
16 54 58
78 6 9
18 46 30
72 9 5
8 1 51
35 44 1
19 18 39
0 1 19
47 41 39
77 32 68
78 8 56
23 48 67
39 10 34
3 33 69
16 27 77
62 57 12
74 4 7
34 38 56
33 9 45
53 60 49
4 13 6
43 24 4
14 5 51
17 18 97
33 19 47
19 31 98
9 26 5
43 55 44
69 1 83
43 76 53
5 29 8
25 39 75
24 64 69
24 4 59
47 21 14
27 46 86
39 2 73
25 39 42
67 48 94
56 25 56
8 13 85
43 11 88
76 1 98
3 64 11
43 72 89
58 38 93
62 8 76
55 68 91
58 11 81
58 8 95
67 3 43
1 56 70
26 60 6
73 58 22
69 33 46
20 12 63
15 37 38
60 25 87
69 70 54
24 69 4
42 21 83
78 45 40
16 73 18
16 36 35
64 13 57
57 58 64
14 37 27
34 27 73
64 55 48
48 71 12
47 18 3
17 42 78
39 55 21
54 68 95
8 37 37
44 35 85
51 76 21
35 15 70
45 17 79
12 23 16
38 10 5
30 70 82
22 70 33
68 36 37
62 39 91
49 41 30
13 34 17
28 59 42
10 16 16
5 55 6
56 54 98
77 9 43
79 46 14
79 71 34
59 60 80
61 41 62
62 16 56
44 55 74
77 56 56
35 15 96
16 73 58
50 27 87
44 22 11
31 27 58
55 76 93
7 77 99
12 45 54
66 14 11
57 26 71
7 42 95
14 15 30
50 76 36
32 23 93
13 12 37
47 27 38
5 42 67
57 56 79
62 37 46
20 26 83
68 69 25
56 48 35
57 29 81
74 53 82
37 5 46
36 49 73
1 51 89
72 78 29
54 77 19
65 75 2
39 32 78
23 59 67
20 38 54
71 12 22
5 53 58
76 29 6
77 2 63
52 5 60
41 10 12
2 41 53
10 69 24
24 49 54
30 5 42
27 46 47
57 59 20
20 54 68
42 66 40
47 38 23
49 33 21
33 59 63
28 48 14
69 70 85
54 34 91
66 9 50
39 14 15
50 15 18
73 30 9
22 37 92
45 48 8
39 3 40
74 19 73
56 0 23
54 25 3
61 42 45
6 26 36
70 59 18
69 53 12
25 16 98
21 73 33
37 38 86
49 73 86
16 9 29
79 32 40
52 38 32
47 19 24
56 29 56
12 39 24
18 1 4
61 8 11
37 8 25
38 8 9
44 45 13
2 55 0
64 39 39
68 59 60
70 29 78
5 69 87
55 11 53
26 37 76
15 4 91
14 56 63
74 70 50
9 27 98
30 76 17
20 40 66
26 18 54
23 0 70
17 5 36
20 11 97
67 50 33
29 64 40
62 52 23
49 3 44
33 51 42
15 45 14
73 70 72
40 65 28
40 70 26
61 42 32
18 65 97
20 72 86
48 20 83
77 9 47
1 12 84
77 33 52
47 6 69
75 15 96
26 75 58
43 57 39
43 33 96
29 5 20
23 46 39
15 54 11
48 32 56
27 26 0
10 34 1
25 38 55
6 23 37
38 26 99
19 56 54
27 14 86
65 31 77
64 15 92
53 61 70
65 55 28
29 3 69
27 14 7
8 33 34
2 53 26
19 67 81
11 76 20
78 54 77
2 14 4
6 15 50
8 22 46
20 15 4
71 9 88
54 21 70
65 33 11
51 50 31
63 28 77
34 30 22
62 17 13
45 63 6
40 51 15
61 21 88
13 74 1
80 42 2
31 71 86
14 66 10
32 0 51
76 63 15
38 36 1
2 28 27
46 53 37
38 41 96
54 13 84
62 30 33
33 67 2
67 53 98
41 38 59
28 45 10
0 27 60
41 69 82
28 48 86
59 35 20
59 71 63
65 30 93
80 9 78
35 16 28
30 68 53
46 51 1
22 8 38
23 22 90
69 44 74
11 58 48
62 5 46
56 8 6
45 41 6
45 35 65
29 65 93
50 11 80
15 59 92
43 34 22
51 29 62
69 59 44
20 50 97
18 67 24
23 11 7
44 21 89
59 80 53
50 80 25
80 36 98
48 34 11
11 30 97
51 8 26
22 57 98
63 7 7
9 75 85
24 78 31
15 53 59
75 22 88
57 75 40
21 2 11
40 18 89
63 47 35
46 71 98
61 78 27
61 59 71
76 52 66
33 70 16
13 1 28
10 35 25
67 59 51
61 34 19
24 79 84
13 39 35
62 17 7
58 3 27
59 26 58
13 5 41
36 49 54
5 67 3
9 10 51
51 12 9
76 1 14
30 77 3
3 40 89
70 28 64
48 15 44
64 46 65
19 6 27
22 1 10
24 42 19
64 79 5
76 20 54
65 22 11
59 50 96
52 80 80
7 47 39
19 60 7
51 16 47
37 12 60
28 46 26
65 54 55
69 27 52
40 19 59
56 22 39
28 3 86
8 4 26
34 57 86
22 70 30
68 36 76
23 30 13
13 16 72
16 42 12
40 63 97
73 56 68
14 73 88
0 23 81
65 31 65
30 37 25
54 42 16
79 46 40
75 5 88
39 80 72
13 77 25
21 2 21
77 2238
8 52 4
41 1 16
67 4 18
54 25 73
56 73 33
5 21 4
16 12 81
7 6 54
73 6 87
41 35 37
10 34 71
67 46 17
16 5 47
58 50 8
19 15 14
70 8 68
22 69 0
70 44 85
18 38 65
66 56 75
61 53 35
15 28 74
16 5 38
21 32 60
46 8 8
12 15 42
11 20 77
37 2 35
44 65 98
70 18 32
55 56 14
13 52 1
63 47 23
76 43 23
1 54 7
48 5 58
49 15 44
70 21 39
35 69 12
24 6 46
69 65 28
8 50 51
33 62 56
1 60 54
9 34 99
46 29 34
1 59 33
35 44 4
36 18 59
22 68 93
16 44 36
16 24 75
70 49 76
10 50 82
20 1 11
24 64 81
48 37 29
74 50 94
54 32 48
24 15 7
32 18 91
65 1 61
43 12 23
8 33 60
48 64 65
57 30 91
71 62 99
26 38 20
72 9 89
20 10 72
29 54 55
59 32 79
48 63 36
67 10 29
56 6 48
17 44 17
3 1 49
0 71 89
69 12 11
7 54 36
39 54 0
53 4 87
39 25 25
56 17 81
50 53 5
33 32 34
54 2 18
26 2 87
15 73 33
71 26 53
9 50 89
26 18 68
67 68 63
31 27 13
48 58 99
40 29 2
26 15 26
36 13 39
57 3 88
35 53 44
8 55 2
60 59 46
25 18 4
40 51 68
40 43 84
17 36 19
13 71 43
41 76 49
7 48 31
54 64 57
71 10 55
55 52 71
27 5 68
51 74 13
32 38 41
21 67 81
60 26 54
50 75 15
68 45 57
61 0 73
9 14 71
31 38 72
70 62 66
61 14 8
49 10 87
37 2 50
10 13 32
51 68 37
20 53 23
36 53 50
27 6 1
48 58 57
54 22 47
12 3 65
32 57 82
10 28 5
69 40 64
16 36 67
64 73 55
11 16 88
3 60 81
66 39 45
17 62 6
47 31 39
18 53 85
53 49 86
54 4 85
13 56 48
22 24 26
60 62 33
1 10 56
12 1 15
36 9 25
19 28 73
71 54 18
17 6 49
32 28 65
20 0 1
61 58 48
15 6 34
70 50 52
24 64 67
26 12 43
53 51 81
61 11 32
6 18 66
2 52 28
52 16 52
71 45 7
70 45 85
20 32 54
71 76 61
17 76 18
24 72 86
67 45 55
73 14 57
19 37 88
67 16 87
66 32 8
30 3 19
0 18 84
69 0 35
0 21 19
35 53 78
25 9 68
33 20 97
65 75 0
63 62 13
21 9 33
43 46 11
64 70 44
26 76 7
50 14 27
45 51 43
52 42 74
0 16 3
13 3 87
59 73 63
22 17 67
42 67 45
29 62 24
33 50 59
56 44 9
2 42 87
18 6 99
50 22 84
37 63 37
9 45 16
15 68 59
52 37 11
43 42 42
9 6 55
76 56 13
72 15 0
47 33 6
14 50 88
42 0 94
36 74 73
27 74 91
57 1 64
51 9 87
24 34 91
30 68 56
69 2 35
18 13 86
15 26 48
39 19 10
20 33 68
75 55 10
74 19 35
73 72 94
2 5 52
6 12 60
9 40 74
19 68 44
69 55 31
61 48 85
15 61 58
4 70 49
21 63 80
45 38 96
46 58 60
65 12 23
28 71 16
50 15 21
1 54 8
15 45 46
39 6 63
69 56 26
3 6 7
44 35 1
14 48 75
34 47 86
30 61 38
5 21 87
21 48 74
56 14 64
64 54 27
39 55 31
27 58 47
72 10 97
70 21 7
74 60 66
9 46 41
16 38 46
15 28 26
54 65 23
53 42 17
63 61 53
49 65 32
58 15 67
38 57 45
75 37 78
12 10 97
7 40 40
15 41 73
26 74 68
11 52 36
61 37 87
19 67 34
46 30 97
33 44 27
70 2 69
49 50 2
6 31 4
50 45 51
7 31 34
32 2 73
73 59 49
47 69 16
48 60 21
0 5 54
13 1 78
66 52 13
20 68 22
59 34 97
28 70 50
9 15 83
66 10 47
50 12 20
16 24 6
74 29 31
76 43 69
54 43 92
72 25 62
45 64 93
25 35 3
8 40 88
51 49 41
75 17 47
43 75 24
42 8 89
13 69 69
56 44 59
43 2 90
26 60 77
46 47 95
47 42 83
40 23 32
54 1 34
55 18 14
65 2 63
7 21 69
16 47 59
56 5 99
29 6 57
25 62 92
27 17 51
36 23 68
66 47 69
47 54 62
27 32 85
70 65 35
4 49 66
52 60 54
71 10 27
41 18 75
60 27 54
66 3 65
28 62 94
39 22 26
51 50 30
70 38 42
28 75 84
59 41 37
63 14 42
50 16 34
40 6 43
52 18 27
41 65 72
7 66 53
67 72 47
38 31 58
56 43 68
5 54 89
67 43 18
67 39 45
9 76 13
64 16 32
31 15 38
43 49 12
75 51 75
26 25 97
50 0 55
52 28 75
27 22 73
69 62 24
73 65 24
47 74 9
30 74 22
33 54 18
68 75 98
60 33 80
58 27 5
32 65 4
70 61 0
51 17 47
25 18 96
41 53 53
34 36 10
60 52 0
49 55 98
30 68 17
51 45 57
17 11 85
1 30 5
36 46 78
52 6 81
32 45 64
21 45 81
41 32 23
64 18 4
38 28 48
4 47 13
40 62 20
39 71 42
35 30 71
13 65 44
35 68 82
25 66 63
4 73 79
31 50 43
16 69 24
45 32 94
61 27 44
24 19 82
27 14 98
3 42 70
50 55 56
71 56 40
35 27 3
2 53 38
12 32 7
17 2 22
51 71 15
15 10 40
9 44 35
1 12 84
37 43 39
63 60 18
34 24 56
74 2 64
12 10 28
58 19 10
40 9 33
36 51 80
73 4 72
2 40 85
28 16 37
67 62 3
2 46 12
0 24 47
5 70 62
23 64 24
35 54 16
63 17 46
11 54 9
41 10 31
16 32 52
67 10 0
29 55 67
26 73 89
71 14 87
0 28 18
13 40 16
11 34 63
75 10 79
25 37 80
14 74 89
54 9 30
21 29 80
49 51 35
75 64 81
47 12 98
47 68 43
50 55 83
10 52 41
12 27 14
47 40 15
34 39 78
26 68 69
56 61 37
7 15 66
62 75 57
66 42 86
43 36 99
46 48 33
15 11 42
61 62 5
29 12 94
7 58 98
49 20 34
10 50 39
67 4 87
47 39 52
69 67 18
40 58 37
2 9 60
17 52 90
19 20 14
47 50 40
53 0 81
4 34 1
34 70 14
52 32 8
22 18 96
10 28 40
8 6 86
43 31 56
32 17 59
53 45 25
18 62 20
22 63 50
26 7 53
24 51 65
51 76 16
1 17 70
17 52 12
15 4 33
41 21 87
47 31 26
73 8 38
1 53 40
58 40 77
20 65 33
56 66 70
71 3 78
0 35 22
51 15 37
32 58 86
46 28 80
28 76 44
72 39 15
35 67 28
21 68 86
21 73 1
53 17 61
51 50 98
47 29 18
23 15 59
20 28 36
13 33 43
60 28 34
44 67 64
38 0 91
52 22 84
25 13 56
9 30 44
30 10 4
59 33 7
6 34 55
10 42 18
14 31 69
31 57 3
68 14 95
25 7 74
33 65 0
1 7 16
24 57 33
23 9 70
62 69 30
72 31 61
64 62 81
18 11 22
71 33 45
17 72 60
10 12 51
76 68 15
28 36 12
57 7 92
8 43 11
2 7 32
37 12 39
18 71 90
0 73 30
27 73 16
14 57 67
48 23 47
63 10 25
72 51 80
26 21 70
3 65 45
37 30 95
63 57 81
14 5 15
58 37 92
43 33 60
32 44 40
2 43 55
55 37 74
2 39 53
76 8 51
40 58 97
40 55 24
5 47 20
43 57 73
70 62 87
6 67 19
16 12 85
26 37 66
54 55 82
49 14 74
33 12 82
17 65 77
72 22 20
24 37 17
60 76 0
48 66 34
1 43 94
23 55 92
59 53 74
9 11 35
38 18 13
72 47 71
44 40 19
50 43 20
9 67 13
34 33 62
4 16 80
67 16 46
70 66 50
46 73 16
54 38 77
34 26 86
5 17 90
33 63 49
65 49 46
54 71 29
34 70 7
16 0 84
2 47 60
69 24 76
74 59 91
22 18 56
9 65 29
46 49 12
51 5 58
28 19 12
60 51 11
6 45 6
15 4 79
7 40 2
25 2 53
41 55 14
51 2 55
17 73 31
11 24 16
30 23 15
25 11 68
57 22 55
49 40 36
62 42 79
46 67 38
56 0 37
44 32 39
6 22 93
46 12 37
23 30 81
30 20 92
29 21 87
56 8 67
71 26 14
56 24 85
28 12 9
38 3 58
27 29 99
30 3 11
37 52 48
29 1 27
8 33 96
19 58 95
19 57 8
15 29 94
60 17 11
3 37 69
7 0 32
19 36 9
0 37 57
0 13 37
46 38 3
64 74 63
46 54 18
69 65 48
53 27 65
24 76 60
8 76 99
21 59 86
40 54 19
42 54 28
52 3 79
43 13 49
21 44 97
26 18 51
57 69 47
22 71 6
52 55 59
37 76 75
36 3 67
34 43 60
59 55 88
19 68 0
76 2 20
71 43 11
7 64 20
16 41 11
34 59 32
76 2 97
16 25 93
59 72 82
35 64 58
38 41 75
72 73 34
21 30 21
32 54 62
26 61 50
37 4 75
29 5 71
19 23 63
4 69 8
14 0 38
1 69 24
14 67 93
73 50 65
66 70 21
36 48 3
37 70 38
36 21 80
67 20 59
26 63 74
49 75 72
56 25 93
1 60 28
5 48 93
28 40 37
64 25 37
61 44 52
67 60 88
3 66 85
70 68 82
58 49 86
62 73 1
52 57 14
63 57 30
19 33 60
25 70 30
42 51 2
9 17 35
18 55 29
58 41 64
13 65 85
28 39 73
15 68 72
52 6 46
33 1 27
14 62 92
16 13 92
65 0 78
14 10 68
20 4 85
41 24 5
53 26 37
71 69 88
45 72 72
46 47 85
49 12 33
32 51 22
11 67 56
13 22 79
13 0 99
56 22 68
21 6 7
11 36 6
68 5 87
6 8 6
43 73 28
12 66 22
35 37 78
41 19 43
73 11 35
50 59 96
16 7 67
76 40 18
38 46 88
71 0 72
13 56 22
58 16 6
72 4 97
12 68 59
21 27 13
40 32 36
64 45 23
47 43 73
26 47 16
73 5 42
36 5 48
9 47 44
76 10 77
8 3 49
70 5 50
55 58 79
14 72 82
34 22 77
16 76 63
44 9 75
14 9 11
25 72 81
28 67 49
19 72 99
68 56 80
19 15 9
38 32 61
14 31 35
33 16 99
35 60 21
27 37 33
0 65 50
41 19 18
35 61 16
74 12 28
14 22 14
70 1 85
60 62 94
61 33 90
3 47 90
14 28 3
55 0 51
54 38 64
10 16 15
62 64 0
16 74 47
16 49 9
74 50 99
52 66 95
15 3 4
6 65 75
44 7 30
4 54 73
1 53 60
2 44 97
16 7 39
63 48 83
36 58 13
76 43 67
15 66 12
39 75 8
64 49 98
55 20 81
0 75 31
9 1 44
33 0 90
27 64 36
43 73 76
69 23 37
66 53 17
33 35 6
67 17 96
69 15 94
74 1 52
66 33 85
67 21 16
23 43 27
21 7 81
8 41 5
6 25 96
7 4 76
10 69 61
57 43 15
23 21 76
30 47 75
69 59 52
49 59 62
40 64 84
48 37 50
38 24 42
32 69 21
66 40 11
16 72 52
53 34 27
75 34 21
73 57 68
28 49 83
42 14 74
59 26 81
12 52 24
35 36 32
12 45 30
22 16 86
45 42 31
32 44 81
30 6 16
54 64 42
32 22 27
3 70 98
36 68 85
51 67 73
67 27 67
67 38 17
11 2 20
75 22 50
32 76 38
17 15 53
46 28 28
72 7 39
1 5 63
64 36 48
29 0 15
27 20 78
3 58 34
74 25 9
65 71 2
40 73 68
11 67 34
14 35 57
12 17 42
18 16 82
68 48 10
9 54 28
46 27 82
41 33 34
37 63 10
44 26 53
20 58 68
13 15 48
1 60 35
53 1 80
26 63 61
35 42 76
28 21 51
53 24 74
63 59 63
15 30 13
54 72 42
17 2 55
4 7 86
17 70 95
5 62 98
18 59 78
52 45 44
58 31 53
3 55 10
15 19 57
12 50 59
63 74 29
53 38 71
24 41 55
65 6 85
28 22 85
34 29 93
56 33 35
53 12 62
24 71 58
70 66 87
75 3 3
4 36 40
39 37 24
53 8 39
8 62 32
74 67 14
67 41 10
63 50 98
26 53 60
59 23 51
63 60 43
15 4 59
57 54 62
0 47 30
2 52 52
55 36 52
12 45 76
54 64 94
71 48 81
46 57 40
72 63 18
10 74 52
44 28 89
73 44 34
42 48 53
45 49 9
1 68 59
4 1 54
70 43 24
31 35 71
34 71 89
54 33 81
59 43 7
53 42 83
53 3 40
37 75 99
26 52 81
27 14 42
13 26 36
58 27 25
49 4 13
34 63 53
21 50 87
25 22 46
35 64 91
67 18 18
52 60 16
35 17 49
67 51 69
64 31 36
55 62 85
57 28 66
69 65 29
23 44 51
3 37 22
35 5 64
35 49 9
7 69 42
42 45 24
75 76 90
6 33 75
50 69 69
65 32 27
29 50 95
53 25 28
31 14 15
61 40 8
63 7 9
47 8 86
71 57 40
48 53 56
71 19 89
11 16 69
76 24 88
37 56 40
11 59 24
38 17 19
17 76 47
18 14 74
9 12 34
51 50 22
57 68 44
65 26 60
72 32 85
67 37 76
42 24 40
13 52 3
12 42 50
74 56 89
6 56 9
49 71 57
24 2 40
8 5 96
56 76 51
62 38 51
39 21 86
64 49 64
26 75 90
44 74 75
68 69 87
33 9 77
65 59 19
23 13 46
26 32 5
7 53 48
63 4 23
12 27 14
65 13 99
60 74 68
63 18 36
9 44 94
42 28 80
41 28 40
67 19 76
73 29 75
34 73 37
51 4 30
13 0 39
6 8 76
41 38 47
56 36 29
39 70 89
2 60 86
41 15 78
38 42 7
64 11 10
38 42 27
19 3 86
76 63 42
51 74 90
44 9 97
43 52 96
33 68 58
60 28 78
65 73 86
13 29 6
70 42 17
16 50 92
28 44 10
46 40 44
28 51 54
0 56 54
35 51 41
73 40 42
10 49 14
75 5 25
66 8 91
12 18 44
15 51 94
6 45 3
62 8 98
20 43 69
9 27 73
54 66 66
37 62 30
56 62 0
41 43 79
19 73 32
65 22 24
27 66 46
35 2 12
13 28 80
6 45 54
74 51 44
55 49 78
14 69 44
49 44 26
26 7 82
70 21 58
33 23 80
55 44 24
76 3 60
1 31 58
41 40 7
68 15 92
19 69 69
40 69 40
41 20 9
30 45 92
32 35 78
9 14 73
23 44 8
15 34 0
12 57 42
1 70 44
71 14 11
28 2 33
50 74 25
8 44 1
9 73 97
39 52 0
40 44 51
55 37 95
54 63 32
45 62 48
61 30 0
44 33 55
38 39 31
52 31 61
40 23 33
0 43 18
72 49 53
38 46 86
73 15 78
24 63 82
42 72 83
0 51 55
54 0 31
26 25 64
60 25 34
46 13 52
27 45 81
70 0 26
52 70 92
34 30 47
4 60 85
60 25 93
26 2 44
53 19 77
23 36 3
2 14 77
0 35 92
57 49 86
38 19 70
7 76 43
24 16 69
34 7 28
49 39 33
29 76 43
53 0 42
8 55 26
52 20 70
33 28 3
73 51 80
23 62 7
37 4 19
20 52 89
71 62 88
15 45 91
11 1 9
3 56 7
25 14 38
45 28 77
32 2 86
33 71 21
10 36 89
21 26 98
2 10 35
13 63 23
27 57 40
38 52 81
44 42 39
23 74 19
71 37 76
26 27 52
61 28 35
72 45 31
57 0 88
16 8 0
54 2 42
22 75 76
76 30 2
76 8 50
56 58 42
2 4 58
6 44 56
27 2 43
46 66 77
9 46 27
57 45 27
10 11 26
36 60 93
69 2 60
6 34 44
12 71 95
62 41 58
64 69 83
23 38 33
16 22 26
69 46 34
10 36 95
38 17 43
73 1 46
47 46 73
10 29 97
39 4 22
6 48 46
46 2 36
58 71 40
75 26 7
49 11 60
15 65 16
49 19 65
40 46 14
51 61 97
28 6 47
50 30 38
38 23 18
1 2 48
14 44 21
29 25 20
19 61 2
25 48 98
24 7 26
49 19 71
25 51 94
67 32 31
70 14 37
4 13 50
11 27 64
63 71 79
55 4 49
14 24 13
1 41 47
31 38 64
37 50 88
34 61 92
49 66 28
34 62 44
18 51 0
63 49 65
37 12 20
43 51 51
56 12 22
74 45 70
73 75 6
30 28 95
9 13 14
73 68 97
68 16 22
64 51 61
71 56 5
61 38 93
29 64 80
6 34 4
6 23 72
67 47 10
71 67 14
44 38 36
49 40 74
11 68 0
3 17 72
49 55 13
1 19 44
35 12 60
11 68 82
75 18 14
68 8 84
58 13 37
55 52 81
51 25 57
55 73 71
69 5 19
74 29 32
45 7 29
48 18 21
65 9 71
14 63 86
7 16 80
72 41 28
59 16 95
47 33 56
67 63 3
4 54 41
27 60 44
66 17 93
47 24 96
10 66 78
63 59 35
36 73 98
26 48 42
65 6 93
56 57 79
45 25 47
37 68 8
30 7 7
21 67 53
50 15 69
4 70 24
18 56 54
41 56 70
59 14 26
0 39 35
53 24 8
35 22 98
65 30 47
62 29 55
48 15 24
34 52 48
45 13 95
40 52 96
66 51 15
44 43 70
38 75 59
60 10 44
2 20 81
29 16 27
64 21 25
5 10 50
50 63 30
63 26 6
73 14 90
27 45 14
60 39 31
75 15 73
33 69 5
11 0 0
2 48 2
0 3 80
4 42 20
63 65 71
5 4 70
1 5 89
0 16 5
63 68 8
51 49 85
56 37 94
57 14 89
70 75 36
23 54 0
55 76 38
42 34 27
40 5 79
69 34 41
48 8 52
69 49 9
70 45 79
58 27 71
30 31 41
9 7 49
56 75 74
49 26 55
40 69 5
19 47 52
24 22 68
35 25 8
31 5 94
57 38 16
23 41 97
37 55 29
34 43 40
72 16 39
43 35 42
39 61 3
58 76 73
74 12 93
10 17 6
59 50 9
1 47 54
76 68 33
11 41 17
56 76 36
38 67 40
20 45 5
73 4 89
65 64 44
8 35 57
43 46 24
10 4 25
63 23 26
19 15 18
7 68 56
12 10 8
51 70 81
31 72 57
27 51 98
42 38 26
9 11 99
19 31 84
45 22 26
62 51 82
43 37 56
25 12 22
17 42 81
6 72 89
19 4 13
20 2 30
14 8 74
53 45 79
67 38 96
9 3 31
50 72 29
67 4 13
74 38 17
24 63 53
63 55 87
11 27 4
50 74 16
13 61 37
51 9 80
32 56 60
20 13 35
23 67 55
58 65 54
62 45 90
51 70 6
29 13 6
23 10 2
60 75 5
31 53 30
1 35 2
49 21 48
23 51 65
12 67 51
76 54 1
41 68 13
58 45 6
73 42 24
28 64 42
5 50 20
50 3 8
48 63 62
31 52 62
59 71 5
37 67 8
8 60 64
12 10 3
39 28 48
19 17 9
31 18 9
6 57 9
17 32 67
70 24 14
11 65 63
46 5 79
60 58 98
61 51 77
27 33 28
66 61 21
66 49 7
29 65 57
34 20 27
55 22 96
15 31 96
7 0 51
4 39 34
13 31 75
35 33 41
23 0 63
25 64 45
58 13 84
12 61 93
18 36 23
22 36 87
6 7 97
70 26 13
15 39 77
42 63 1
50 8 37
72 22 8
6 32 39
31 55 71
63 14 90
56 31 82
55 59 60
45 27 79
19 2 72
12 15 43
3 8 54
63 33 54
43 57 41
64 71 96
54 19 23
76 23 88
62 15 69
28 33 93
57 67 9
40 43 28
48 15 54
24 75 55
11 7 64
29 72 25
21 4 50
52 1 82
68 52 66
75 21 29
39 46 53
68 64 69
63 47 33
18 15 55
58 16 43
19 71 45
45 29 91
16 69 83
7 62 8
17 74 44
38 71 47
53 33 84
75 2 46
44 47 71
2 65 48
18 31 82
11 16 23
17 51 55
63 68 61
20 29 55
69 1 99
69 18 69
44 50 14
65 21 52
60 53 62
50 15 50
35 63 83
60 13 24
51 55 68
62 72 13
70 35 12
13 44 25
23 25 87
20 32 55
44 9 18
54 60 54
70 38 43
73 51 18
74 29 41
0 40 93
20 26 44
14 26 75
52 21 35
19 49 34
10 66 89
27 36 2
55 16 40
34 13 91
60 76 44
52 45 80
7 42 18
29 23 30
76 30 11
28 61 38
33 69 25
3 44 33
9 54 6
76 43 24
30 41 1
26 40 84
53 17 3
47 53 46
41 14 41
54 13 5
52 10 91
49 56 37
7 43 97
66 35 18
25 68 50
37 38 79
47 3 76
0 16 88
22 4 2
34 38 51
40 66 85
27 66 20
72 70 96
43 70 53
14 68 38
59 18 64
56 66 19
45 69 46
46 24 21
40 73 77
56 40 20
12 75 83
16 33 97
35 27 44
31 70 65
47 66 11
61 39 19
18 54 50
28 13 23
70 63 70
52 6 51
72 62 8
54 65 43
8 67 23
18 8 1
6 42 68
43 62 97
69 38 47
17 44 88
11 76 45
12 23 2
67 13 24
31 24 73
14 24 11
33 17 7
1 43 67
17 42 21
26 41 39
34 12 52
23 8 19
37 9 61
10 49 39
71 57 55
36 75 54
15 73 76
52 16 73
35 39 22
42 33 73
28 49 4
66 65 91
20 65 96
44 70 72
10 41 23
10 37 91
64 15 16
14 68 88
50 52 20
19 16 48
47 58 72
5 27 54
10 63 61
62 28 5
12 74 48
44 47 80
49 8 32
17 43 91
19 64 23
38 68 69
30 42 97
35 63 53
66 22 99
5 8 95
31 14 16
52 33 82
3 23 64
72 26 65
44 28 38
26 56 60
1 23 28
59 4 73
74 46 14
13 36 50
74 71 78
48 70 16
51 11 5
8 35 87
46 12 71
36 30 99
34 18 34
73 51 51
16 19 99
21 53 27
