100 2115
3 38 76
32 56 96
30 49 31
34 21 67
3 70 2
50 64 18
29 17 48
46 10 31
64 24 54
69 36 66
48 23 21
36 0 24
30 65 64
34 75 46
60 44 67
23 76 18
4 68 77
17 24 61
2 14 10
36 41 62
44 16 98
59 16 47
31 46 23
63 69 40
44 72 56
73 55 67
73 38 7
5 75 88
46 9 31
69 52 61
35 12 76
36 60 37
70 69 48
41 2 29
17 25 88
26 19 74
27 52 52
13 69 54
4 53 65
46 74 35
15 42 37
40 68 7
15 38 84
41 47 80
71 67 90
5 48 10
19 3 7
10 72 68
42 22 11
10 68 73
22 58 16
10 70 46
38 70 9
4 69 31
42 28 3
54 41 61
42 4 35
35 71 21
49 32 75
55 24 61
64 67 42
35 19 96
58 47 30
71 60 97
12 28 95
60 47 48
68 48 74
76 10 63
37 44 9
54 55 24
3 52 79
12 31 39
11 5 47
27 51 33
53 43 88
64 30 82
47 29 35
58 75 54
52 36 69
54 46 59
71 48 20
2 60 92
31 38 79
55 76 13
50 9 64
23 53 57
51 54 18
32 66 16
11 21 55
0 10 33
27 57 28
68 43 23
69 21 96
7 15 58
62 67 90
27 73 1
18 69 3
73 36 80
12 30 48
36 31 34
24 59 77
40 31 71
24 54 24
9 55 52
50 56 68
43 62 10
75 29 55
29 47 31
69 54 68
10 8 96
33 16 87
73 32 41
60 9 32
30 52 44
46 57 98
46 47 75
66 48 46
31 39 5
23 71 45
39 40 14
62 48 73
30 57 49
32 27 82
62 61 78
7 54 96
24 46 53
37 28 47
19 7 50
24 26 45
76 36 12
71 8 19
35 68 96
44 55 93
40 54 16
73 51 11
25 56 47
71 59 47
10 11 96
39 57 38
43 47 87
42 3 68
61 70 3
31 70 86
30 59 14
0 10 28
2 70 38
75 26 75
20 28 90
20 5 67
66 34 79
61 24 87
27 45 99
30 33 60
64 63 25
3 69 25
20 29 98
49 61 11
30 16 40
43 19 71
68 53 3
67 1 98
36 15 50
55 17 38
61 76 75
61 53 77
70 53 24
63 50 68
13 24 99
33 67 40
15 18 9
46 3 32
2 46 79
50 28 19
29 72 40
8 25 91
35 61 26
41 17 45
21 61 20
23 1 4
44 4 60
18 6 86
17 32 25
54 35 74
57 1 84
18 38 42
8 16 50
23 18 17
16 0 24
46 16 54
65 26 99
31 29 91
41 21 74
73 30 19
64 38 43
56 30 90
44 12 12
54 10 60
51 68 5
35 6 10
60 52 21
57 34 51
12 65 41
41 70 41
29 6 11
19 37 19
38 67 42
13 29 69
24 49 76
40 31 81
50 29 20
64 28 52
34 53 26
1 3 52
41 25 63
22 10 51
31 32 46
61 18 28
4 23 20
16 19 6
55 8 76
6 40 80
76 48 47
29 11 28
7 54 51
37 15 31
19 34 99
11 28 9
62 32 44
3 39 51
12 60 66
23 58 54
52 46 51
58 20 30
61 35 49
40 74 76
21 60 30
75 64 65
18 47 85
64 17 86
56 19 98
72 17 17
41 49 57
34 10 73
13 73 15
5 61 5
71 14 37
2 19 94
33 53 65
76 9 66
3 33 23
15 40 50
36 31 49
26 46 37
22 38 94
25 55 34
13 15 75
12 62 75
60 0 71
21 29 86
65 61 60
32 45 19
14 56 31
47 54 40
26 50 69
64 40 90
70 29 32
54 67 64
53 34 57
26 17 96
66 74 89
71 26 17
73 18 59
38 3 19
36 32 13
30 28 62
4 18 40
47 0 59
66 24 95
76 42 58
24 25 74
30 13 86
45 13 90
2 0 92
56 20 83
26 67 3
67 36 81
70 74 81
21 58 27
64 4 95
10 8 29
60 69 5
0 54 73
70 45 82
65 67 34
11 71 49
7 19 97
44 51 52
6 38 63
7 35 27
9 31 62
33 55 47
71 23 66
39 58 54
66 24 99
58 56 69
64 45 95
7 22 83
6 9 88
2 40 18
2 6 72
45 24 13
19 65 15
3 51 20
65 9 88
13 25 15
34 39 32
70 28 40
9 45 3
32 9 25
75 71 74
51 34 34
59 25 6
71 54 70
33 76 84
23 54 98
58 28 54
5 53 86
35 51 18
75 26 20
26 37 24
51 14 27
61 8 66
58 76 72
52 73 75
11 18 24
58 47 50
14 35 40
43 65 98
67 31 5
54 64 18
57 40 96
15 4 67
57 4 86
6 23 45
75 25 26
35 4 12
5 1 37
68 62 35
11 58 30
54 76 40
27 57 32
13 29 19
65 56 43
61 4 16
20 8 2
10 62 30
44 30 75
21 44 47
52 59 5
56 13 87
20 29 21
23 62 57
59 18 4
34 21 16
18 64 35
13 0 57
27 76 27
6 16 27
61 29 78
35 34 34
5 9 12
12 41 69
13 75 50
69 53 39
13 34 33
35 26 76
16 36 39
28 40 39
61 55 68
73 19 7
2 67 97
24 10 63
34 31 3
37 12 67
34 47 26
5 1 4
34 47 83
73 17 78
1 22 89
73 68 49
36 4 63
69 11 87
46 76 87
57 24 94
2 69 5
26 60 41
45 58 6
58 32 31
29 47 5
71 20 29
18 69 57
70 27 36
62 28 65
35 5 92
25 60 56
7 37 58
19 73 82
65 18 56
11 31 88
56 60 95
24 22 62
35 55 73
57 3 63
46 65 76
0 61 55
43 26 11
76 5 90
56 50 99
74 51 99
54 15 83
28 48 73
68 21 24
10 69 77
34 58 46
36 3 2
3 63 97
65 47 85
10 22 48
61 5 17
56 19 46
58 3 9
57 11 14
15 39 43
25 30 99
37 66 85
66 12 7
28 14 12
6 69 41
6 50 80
69 29 44
9 60 35
39 22 76
60 68 56
59 9 71
29 32 34
74 17 15
20 19 95
55 46 31
53 25 89
28 38 30
34 5 25
14 65 45
70 21 1
19 2 21
35 18 79
26 58 52
74 75 97
43 8 22
16 20 1
27 64 55
54 32 88
14 1 5
46 62 28
24 15 0
57 31 88
52 58 33
39 1 51
1 50 17
74 52 52
65 47 35
25 70 21
9 53 6
12 24 97
59 56 74
54 62 52
73 32 54
13 42 28
67 21 5
61 63 68
11 62 63
73 25 57
17 6 77
15 52 82
11 22 18
51 21 39
55 36 31
62 17 53
3 32 89
35 44 1
6 70 39
29 11 36
2 52 86
37 22 75
13 30 94
6 7 63
6 56 34
59 74 63
57 12 14
51 9 73
44 64 37
71 22 40
69 61 2
10 45 7
25 67 10
34 69 91
50 9 47
29 24 91
67 47 22
53 11 75
52 49 81
1 50 75
1 50 0
42 55 9
20 52 23
13 46 44
69 65 91
29 57 64
15 18 51
67 53 30
40 71 21
28 45 51
5 47 73
1 2 32
7 50 22
31 30 3
73 34 43
61 72 44
61 17 57
6 33 79
32 4 12
18 7 69
50 24 41
50 11 51
49 46 10
1 75 79
32 49 55
65 10 25
9 21 5
2 75 41
67 57 16
41 63 48
32 68 6
11 0 81
52 69 79
11 34 79
54 11 36
18 69 16
11 34 90
54 44 82
32 29 10
47 29 44
2 64 27
73 22 7
34 16 78
21 72 35
30 42 6
72 69 75
13 6 3
5 1 63
34 42 84
46 3 74
55 38 95
13 55 24
19 30 34
57 34 89
45 54 69
22 65 37
10 22 7
30 72 67
67 55 99
74 48 4
34 14 93
76 4 53
54 49 49
13 8 68
14 31 17
34 13 79
11 52 32
33 48 42
69 9 41
72 25 25
49 54 4
20 27 84
33 17 81
36 25 45
7 39 35
44 37 4
43 54 61
10 70 99
44 51 18
38 16 39
19 65 68
22 27 46
6 47 18
10 69 82
59 39 67
69 58 52
66 46 13
3 60 48
56 57 24
36 64 23
2 28 33
26 62 26
31 14 10
2 55 8
11 18 9
20 16 96
40 5 1
61 12 29
69 53 43
9 7 33
33 11 43
44 5 99
21 34 66
70 66 91
21 30 70
52 6 65
21 57 5
3 23 21
34 75 97
43 27 63
25 57 98
45 73 75
26 36 50
29 58 35
26 65 5
9 11 3
13 12 93
61 13 82
71 53 0
64 67 84
10 27 3
26 71 90
46 1 29
4 68 75
7 69 13
2 71 87
0 56 25
64 50 60
35 62 9
21 27 23
65 69 93
44 24 22
64 13 40
52 14 45
0 43 42
72 44 47
10 42 37
69 38 80
71 36 27
40 49 40
36 72 54
50 39 73
17 25 62
65 64 35
69 1 47
14 22 82
56 26 29
60 64 74
13 28 55
70 73 63
74 72 84
24 52 76
13 7 93
68 21 36
7 76 17
39 47 90
22 38 36
62 61 78
24 44 84
22 19 24
49 45 63
5 33 81
69 6 65
38 8 79
69 62 29
51 31 82
68 6 51
11 21 67
8 49 89
5 59 97
66 4 23
52 76 98
6 53 98
10 13 62
73 50 26
25 43 79
33 71 98
1 73 48
17 62 84
48 36 57
34 55 9
0 21 88
69 8 50
22 73 13
74 36 73
19 15 71
28 14 79
67 2 39
30 50 5
48 76 84
75 65 47
42 16 61
23 49 19
69 33 18
43 58 26
1 43 94
12 23 19
14 32 13
29 63 56
5 20 21
0 46 13
18 23 77
5 71 30
6 1 97
9 31 55
73 6 87
38 26 84
56 2 26
32 59 29
68 20 36
5 0 5
12 29 39
66 54 66
41 7 96
27 30 66
63 46 3
6 1 84
31 5 43
72 58 23
50 26 7
58 76 24
32 36 92
30 44 24
35 18 65
55 73 20
54 26 17
2 35 16
69 5 30
51 0 60
68 24 52
11 54 30
64 13 44
52 19 46
38 76 41
19 9 20
39 48 23
52 11 81
65 8 13
51 29 90
8 26 36
25 19 66
20 66 69
71 40 90
75 26 8
24 0 36
58 34 97
57 32 63
62 28 58
63 73 46
9 52 89
20 29 31
62 31 74
53 63 54
52 11 82
71 69 77
24 44 83
18 32 86
26 14 75
37 2 34
57 35 26
53 49 44
3 23 29
73 70 44
44 56 66
38 33 63
73 76 48
35 41 61
26 11 61
58 69 29
17 57 39
35 2 26
69 13 26
11 52 86
69 48 64
9 38 87
45 58 44
65 71 55
76 2 51
51 38 38
23 57 23
61 19 8
41 53 52
73 7 71
19 71 58
27 46 85
74 2 18
20 51 94
31 64 7
10 4 5
41 13 51
6 41 62
9 2 58
59 43 33
17 33 51
35 64 3
17 42 75
11 29 84
13 31 59
36 5 11
5 30 28
63 14 5
30 55 88
46 41 7
44 75 35
30 38 91
47 40 86
14 11 6
7 3 0
19 72 27
4 27 99
60 49 30
20 67 45
17 58 73
25 5 96
75 74 26
68 18 43
49 56 73
15 0 75
27 23 48
36 39 50
31 18 69
8 35 9
6 26 47
5 54 6
70 43 93
39 1 20
74 9 61
32 17 31
48 62 82
33 35 41
46 24 24
70 50 86
53 40 52
8 7 6
48 46 27
75 7 82
60 32 35
39 35 98
57 17 73
40 26 95
46 0 34
34 63 75
59 47 85
34 22 67
5 74 4
8 61 94
23 57 53
63 71 31
69 61 67
44 5 43
67 74 13
32 19 20
19 40 62
57 38 36
11 60 19
37 28 38
52 45 46
13 63 79
44 49 89
25 29 71
14 72 14
68 35 39
24 64 40
50 47 17
63 30 32
26 18 11
21 3 52
61 25 14
33 7 0
36 14 58
33 43 97
0 28 29
2 22 40
1 30 24
49 48 1
41 33 34
26 12 34
29 65 11
15 27 31
74 20 92
62 17 20
20 76 63
17 0 17
35 7 78
42 22 57
2 37 87
75 40 30
30 16 20
61 4 77
28 67 52
16 54 84
39 67 16
7 11 30
21 29 72
12 36 24
24 22 92
4 46 65
59 51 45
68 10 51
65 47 64
25 6 89
20 32 77
50 12 93
17 36 29
23 9 54
45 71 77
59 34 21
48 63 21
22 73 19
33 61 85
28 2 50
54 43 95
53 12 43
10 56 38
56 42 33
12 74 99
18 74 7
49 6 4
15 4 75
19 3 22
59 19 9
0 11 28
13 45 13
25 10 88
1 14 15
34 6 14
64 68 59
48 25 66
48 8 2
17 10 44
18 20 90
56 7 63
37 31 66
27 19 83
57 74 47
53 16 56
40 75 68
42 1 99
71 66 97
9 37 89
11 12 43
31 55 30
44 60 27
29 38 55
9 61 76
59 69 49
69 72 39
62 22 19
49 24 38
60 14 58
42 35 75
29 59 21
12 66 74
31 37 15
61 47 91
22 23 18
35 47 1
10 51 16
42 9 67
51 3 84
63 12 43
3 49 61
8 59 99
17 22 72
50 60 18
73 48 27
18 40 44
22 73 6
20 11 0
66 14 61
4 42 34
26 19 84
50 12 42
65 4 92
34 13 45
28 66 2
10 21 24
30 41 39
54 14 9
25 47 7
61 64 11
23 49 57
47 2 58
59 22 69
47 6 29
76 4 16
52 40 48
58 54 98
51 37 35
64 63 46
45 53 12
32 70 50
66 34 68
50 8 32
29 34 41
3 35 1
43 21 31
42 35 11
26 20 23
74 35 3
59 17 89
40 60 68
62 23 58
8 37 56
56 1 60
10 6 48
52 75 42
20 12 62
65 53 55
24 18 53
62 41 74
49 20 54
67 56 29
67 68 41
16 43 3
68 5 41
46 32 42
69 15 11
59 25 51
73 25 84
69 15 11
55 56 96
27 2 72
27 4 52
36 64 59
27 11 4
56 35 64
25 29 56
53 18 3
2 17 14
26 41 74
50 37 2
29 65 16
56 4 27
62 47 47
74 43 4
28 25 97
26 1 39
52 64 18
6 74 44
17 44 3
35 40 2
64 25 30
72 37 40
42 23 18
6 50 89
24 36 83
9 68 87
58 70 75
64 1 9
3 43 17
34 25 21
64 47 36
76 53 66
67 50 73
70 24 89
32 30 21
46 30 18
53 21 0
40 43 33
52 0 7
68 62 0
32 45 82
42 20 64
1 21 87
39 37 71
53 70 72
43 66 21
71 65 92
73 69 67
32 4 91
32 19 68
60 48 55
23 36 35
42 69 61
18 67 89
51 0 13
20 28 59
45 53 94
63 46 45
72 6 43
43 26 70
11 63 36
58 70 52
36 18 69
73 24 44
33 60 51
70 73 98
5 49 20
18 58 69
18 65 6
15 62 98
12 60 19
0 64 57
18 13 50
21 18 73
16 21 49
54 60 3
64 58 45
32 33 53
61 48 15
3 4 90
71 22 15
23 56 29
11 72 20
73 66 80
6 46 56
52 21 78
45 38 2
31 54 42
52 34 19
13 50 12
73 26 43
73 34 41
37 65 90
40 2 17
6 64 56
47 58 38
61 40 40
2 31 95
60 12 3
18 38 53
73 58 56
62 4 5
21 9 11
66 49 37
1 16 53
27 74 32
4 50 25
23 61 84
73 48 30
29 15 84
10 74 74
19 47 84
29 57 29
2 67 63
23 16 58
32 73 50
8 15 77
72 55 99
61 15 52
71 1 8
32 70 84
72 14 21
16 58 71
8 53 37
74 59 90
37 42 19
3 60 50
2 31 38
26 48 42
42 0 73
59 32 86
72 23 27
64 3 82
69 52 53
14 76 3
72 27 86
27 6 8
30 68 6
40 71 15
41 66 15
48 26 33
70 16 23
49 16 25
48 35 44
16 20 45
11 32 94
59 60 36
38 54 96
1 51 37
2 41 24
55 59 3
21 74 1
20 68 44
65 37 87
14 40 66
26 52 8
40 4 75
14 8 55
64 29 80
60 47 49
21 62 47
54 8 38
3 66 30
53 74 56
14 42 30
76 7 62
71 2 22
70 39 14
76 17 91
16 63 25
57 48 42
16 38 14
25 34 75
32 56 36
65 68 7
2 28 73
72 35 68
48 39 31
58 0 19
16 72 9
28 45 4
19 26 89
34 3 91
35 45 79
44 25 96
59 37 47
8 27 2
30 24 44
9 48 3
21 19 66
32 9 39
28 11 45
69 19 16
63 34 97
64 74 98
45 73 35
33 32 11
9 39 38
46 73 3
20 31 57
12 44 7
33 76 49
7 8 63
12 38 17
22 56 89
52 61 24
0 32 35
65 72 35
15 24 36
41 38 74
68 23 82
32 62 93
1 71 51
62 6 50
58 22 24
15 37 53
31 24 83
50 29 33
32 65 98
31 36 9
67 68 58
50 8 84
22 58 18
42 47 44
16 2 2
66 50 28
5 46 64
33 8 66
35 15 86
6 55 48
23 73 65
72 21 5
25 9 88
42 63 13
1 68 53
40 26 64
61 32 47
47 69 24
71 37 92
45 57 98
20 39 76
70 72 29
41 31 6
4 42 27
45 60 20
7 50 44
66 34 76
56 47 59
20 51 85
22 44 77
56 67 74
24 48 84
23 32 19
18 6 14
62 59 56
63 64 14
22 72 86
32 19 37
20 2 29
17 33 19
37 39 98
58 55 25
16 34 43
24 68 96
73 71 30
26 38 60
45 13 88
55 27 2
69 11 94
71 28 46
31 49 46
15 76 30
34 54 67
64 60 66
14 46 0
71 29 81
9 16 2
8 67 21
64 34 30
70 46 42
3 48 65
71 64 0
26 39 65
8 5 88
28 27 41
73 76 26
12 46 62
40 76 7
73 1 32
40 51 4
45 14 15
35 7 74
57 74 7
12 28 71
54 29 10
13 49 68
62 29 77
45 23 59
71 4 83
60 33 86
55 11 66
27 41 67
14 31 75
71 70 27
47 17 2
22 8 51
3 12 92
19 7 54
33 2 62
59 19 76
37 15 58
30 27 38
72 75 20
6 45 3
26 17 15
7 19 42
66 32 14
74 4 18
75 73 54
2 5 21
28 71 72
10 36 23
36 5 12
7 70 46
27 38 35
34 67 34
51 75 99
28 32 89
26 13 5
60 71 69
52 4 37
17 1 40
35 76 26
53 24 74
51 56 42
65 53 13
76 62 48
68 6 64
56 6 19
36 71 2
56 21 53
38 37 67
31 48 73
9 30 31
39 60 2
61 28 22
74 8 20
22 13 10
24 66 68
68 71 0
15 51 38
23 14 11
31 38 68
70 76 82
50 61 46
64 1 1
48 52 56
64 42 10
57 25 28
47 10 48
62 52 60
29 27 83
22 63 5
28 63 12
63 72 4
47 37 84
54 46 99
57 6 20
34 63 23
75 47 2
48 67 92
28 5 99
43 70 81
21 75 63
60 39 94
3 65 97
38 21 15
12 31 11
47 44 93
22 62 4
6 36 23
10 7 54
42 37 29
28 48 6
36 37 27
31 25 52
33 48 98
45 26 8
36 27 76
61 53 89
65 73 31
10 45 24
73 54 36
39 35 45
68 57 68
5 69 96
0 48 68
16 7 25
10 26 38
35 56 63
46 11 62
74 29 11
16 73 77
27 76 62
52 43 34
23 16 34
63 0 44
40 67 50
44 59 1
21 55 20
12 68 72
14 1 59
35 19 10
13 4 75
46 48 37
54 60 39
4 49 33
41 36 64
75 61 52
34 64 9
10 6 67
56 48 70
67 28 40
60 42 60
19 14 50
63 12 6
57 29 11
36 7 15
10 17 49
16 62 65
51 47 28
13 72 7
28 51 71
68 34 68
72 74 46
18 19 93
8 27 62
35 61 96
57 71 75
0 71 39
59 47 87
38 52 59
14 10 19
31 2 67
8 46 44
44 29 44
1 60 41
75 28 83
55 56 81
38 36 28
0 76 40
56 57 79
41 5 5
74 66 81
25 8 79
7 26 92
62 12 81
26 63 48
7 74 50
2 44 54
37 46 80
13 76 14
42 29 37
5 76 78
23 30 97
74 66 15
4 49 71
71 2 42
53 27 61
45 51 79
5 12 9
25 5 50
23 65 6
47 10 94
25 35 37
58 45 35
24 36 62
68 22 44
2 68 70
70 61 48
21 7 57
40 48 39
23 49 21
21 71 42
68 16 45
26 63 38
75 13 30
35 0 64
46 0 51
71 11 47
40 13 30
45 14 59
60 32 24
39 66 64
38 60 84
45 58 55
62 71 10
13 37 54
7 30 88
11 2 13
3 45 9
50 49 6
52 72 23
16 7 38
9 64 14
76 10 37
75 43 14
67 70 81
63 25 6
31 49 24
12 62 35
30 31 64
48 42 86
64 18 10
27 1 53
35 42 28
57 54 91
70 6 98
26 44 84
76 36 43
64 76 69
39 13 56
65 9 63
63 15 40
48 61 72
28 54 72
40 67 30
60 69 26
52 13 97
6 54 98
17 22 61
33 50 81
20 57 68
57 14 46
15 68 32
70 42 79
21 53 64
12 23 4
50 68 54
31 33 63
61 39 38
69 11 43
59 0 52
31 57 97
31 25 55
69 63 75
52 39 43
7 68 77
62 26 39
41 16 24
73 48 9
22 58 33
48 13 53
0 30 64
65 6 29
5 19 30
14 45 17
26 46 69
14 35 10
45 31 87
65 15 11
53 2 3
57 13 11
7 41 3
49 70 31
48 56 94
12 22 41
35 36 65
31 72 91
59 31 51
11 35 21
37 57 82
20 73 7
31 49 1
60 13 54
73 18 1
39 14 4
45 5 75
42 62 14
53 28 18
23 42 52
20 34 93
47 59 74
76 8 82
28 71 94
40 71 93
50 65 76
68 47 96
1 72 95
62 28 4
42 71 77
5 16 67
17 45 7
75 58 85
20 1 4
21 42 99
73 11 6
0 17 94
13 44 61
43 0 56
21 36 39
8 28 17
60 75 76
39 70 65
20 74 20
38 64 31
39 12 89
33 21 42
12 2 93
73 63 74
29 51 84
30 70 15
68 55 7
61 37 0
71 57 91
10 7 79
62 51 89
29 54 96
20 3 32
14 17 84
33 34 73
7 49 28
37 19 42
26 40 16
25 32 81
22 12 60
39 45 61
61 24 56
3 53 21
59 72 23
45 29 2
67 44 65
44 69 21
13 51 76
33 39 29
75 70 53
54 76 44
31 61 12
29 52 28
60 58 19
20 4 67
4 36 83
64 43 80
4 64 12
60 50 0
62 59 41
4 63 23
43 6 6
44 5 19
20 33 73
1 17 14
70 53 91
31 58 77
7 58 97
57 75 90
36 8 28
43 15 57
63 45 8
74 8 38
64 12 59
10 3 67
19 76 60
17 27 96
56 41 34
48 24 15
7 31 14
27 39 5
30 59 6
55 26 26
46 68 61
58 24 51
46 67 13
15 55 81
33 4 12
39 55 34
57 18 88
51 37 67
25 70 93
4 44 51
29 49 61
37 44 25
56 59 44
52 15 72
45 44 57
38 57 81
55 11 20
18 20 85
43 47 38
40 61 48
25 76 88
66 7 64
35 74 75
18 64 6
20 48 29
41 7 8
38 64 69
16 27 59
37 44 33
8 28 28
32 20 15
19 1 95
25 33 77
64 32 92
50 38 86
52 0 75
29 31 24
13 5 58
47 9 88
62 43 28
63 61 23
68 74 66
26 15 17
26 8 56
11 18 6
69 48 99
6 62 38
5 74 39
31 35 69
71 49 91
44 29 17
52 31 8
40 14 31
44 60 21
71 34 25
13 30 98
33 55 46
36 73 72
4 33 70
51 38 85
1 0 76
17 1 4
54 37 62
20 58 51
64 67 24
12 70 48
56 48 31
58 51 11
44 12 22
60 32 40
48 7 90
56 73 21
42 71 28
35 7 16
29 74 81
26 29 52
72 7 5
45 25 8
72 43 31
20 70 14
57 4 72
58 28 46
34 41 24
2 9 71
28 60 82
22 46 17
34 51 83
75 55 37
31 29 61
2 30 68
7 53 86
52 60 87
51 55 72
31 36 4
25 36 41
39 1 92
22 58 99
36 16 39
11 70 80
14 26 23
21 17 67
42 74 8
56 52 87
21 67 68
20 73 38
33 14 59
37 13 83
6 71 59
57 61 38
63 9 48
54 18 5
42 16 0
39 18 23
19 70 91
63 43 20
40 32 66
49 4 35
1 21 50
36 52 5
5 18 4
30 34 87
8 58 77
59 38 43
55 6 71
51 70 74
72 60 92
28 75 95
22 61 64
56 26 79
72 4 39
26 22 39
10 69 84
34 32 93
29 45 30
36 65 20
62 1 93
71 54 76
23 8 7
43 17 34
52 12 7
75 42 95
12 1 10
59 18 62
40 63 43
12 2 42
40 1 49
59 18 88
51 60 35
22 45 2
28 52 46
12 33 19
34 54 49
5 28 62
45 40 48
69 45 72
44 58 73
64 58 66
68 25 94
63 54 39
44 31 68
54 15 37
50 5 83
41 69 95
9 44 72
9 14 75
27 26 35
0 19 81
23 68 2
75 57 36
8 55 96
0 10 40
3 31 0
63 47 83
7 44 59
70 31 53
54 19 23
19 59 63
32 67 31
69 54 6
67 9 11
57 7 59
7 70 13
28 58 47
21 11 38
9 16 32
75 5 43
51 22 51
16 19 66
59 45 4
41 8 98
31 27 88
7 25 9
15 70 43
68 31 78
26 10 34
76 59 83
14 6 54
2 46 26
72 63 59
41 0 11
18 44 71
4 51 94
16 32 17
21 64 31
32 26 6
66 56 30
56 31 38
40 73 32
76 31 90
41 7 63
42 72 12
56 37 24
75 36 34
72 54 22
51 28 63
1 18 12
69 17 46
47 73 54
35 15 24
40 53 43
15 17 9
38 65 53
45 58 62
75 1 96
55 3 94
47 50 94
28 66 47
1 17 26
23 58 14
57 36 29
52 22 72
0 38 67
7 15 18
46 73 9
56 59 62
12 51 30
53 38 32
29 16 94
71 63 74
57 65 32
62 39 6
56 72 98
4 63 18
8 63 58
58 29 70
6 20 89
2 60 48
73 28 61
36 12 91
48 20 80
65 30 52
56 18 69
46 18 98
46 37 55
42 58 37
11 75 56
18 23 27
48 51 4
24 64 47
31 49 91
36 23 32
31 38 28
61 1 54
37 17 80
48 39 93
55 27 99
51 13 3
4 56 91
14 48 29
36 58 31
21 60 68
37 63 98
25 57 5
52 56 93
26 69 58
75 36 56
18 64 18
19 0 88
43 60 49
56 7 17
25 62 6
68 62 11
21 57 39
13 75 36
43 17 61
74 61 10
67 71 78
76 19 55
25 22 77
60 61 22
6 74 32
68 25 57
15 42 69
74 64 58
15 71 41
46 5 43
31 4 46
10 61 66
29 6 0
41 68 95
60 62 57
20 49 94
14 4 91
2 49 45
20 50 58
16 5 81
68 6 53
70 20 56
14 72 32
2 20 71
32 9 45
1 34 10
24 73 74
11 47 37
64 69 57
48 41 17
27 54 52
23 9 13
45 51 81
36 18 78
23 62 96
24 46 46
13 36 51
22 45 7
74 22 19
2 42 86
47 76 37
19 26 65
71 18 68
30 16 58
27 75 10
0 44 80
65 73 51
63 59 16
71 51 77
36 23 86
40 25 21
9 30 64
25 22 7
65 69 72
9 45 40
29 15 16
22 55 43
44 48 52
19 60 31
3 47 66
48 12 77
64 23 85
37 30 37
37 19 16
44 74 33
52 10 48
14 22 23
2 76 83
1 23 35
35 69 31
5 18 4
62 4 54
13 57 77
17 51 13
46 51 44
48 55 30
44 61 64
4 66 81
68 3 41
3 37 31
14 29 74
17 10 57
25 74 67
64 43 90
59 62 12
74 37 83
28 62 82
38 20 38
58 23 80
57 32 58
76 15 86
68 30 97
16 61 68
44 16 87
52 14 91
67 44 39
76 23 7
70 51 80
5 17 18
34 74 56
12 69 10
53 55 72
40 75 64
8 26 95
2 10 18
19 58 71
6 64 84
27 47 99
14 37 27
72 43 94
24 39 36
25 50 95
29 49 19
47 5 8
4 12 15
67 58 85
48 19 96
31 38 84
42 28 44
6 49 99
39 23 41
30 5 64
7 4 96
26 76 97
34 15 72
21 35 51
57 14 21
40 53 93
75 8 14
20 35 18
14 30 41
26 20 15
64 43 13
24 56 26
21 44 47
19 61 43
59 29 27
59 14 44
54 20 73
38 0 90
56 75 1
64 70 8
75 45 3
10 20 7
5 47 87
54 51 76
2 69 97
45 18 59
71 23 82
28 38 36
51 39 1
47 71 37
21 5 34
1 24 70
58 44 22
38 11 77
31 46 25
66 18 25
1 72 25
21 29 60
70 14 31
26 22 43
42 69 87
60 46 74
23 2 55
48 52 40
11 18 76
36 29 61
67 54 75
58 8 62
48 64 11
53 60 86
53 11 30
34 50 0
52 71 2
14 52 36
32 26 30
7 10 55
67 7 53
60 13 33
58 7 57
58 13 2
27 54 17
52 58 60
71 13 41
72 63 98
5 34 99
76 2 43
74 2 39
73 28 38
5 15 87
60 55 18
44 48 26
16 52 76
56 73 48
17 74 21
5 57 54
68 1 80
32 53 83
30 41 9
39 4 59
20 61 76
29 37 51
9 34 12
75 38 62
28 61 57
55 60 99
32 60 69
39 23 28
12 58 12
69 33 56
27 30 27
10 4 15
56 44 17
4 60 29
45 26 71
5 57 97
57 65 26
5 4 24
50 19 80
69 58 82
51 7 36
14 47 54
66 16 42
35 12 14
10 7 74
15 63 43
39 17 67
6 20 65
74 27 11
55 30 34
31 8 61
3 57 21
3 41 46
54 43 13
55 67 87
69 9 66
12 16 14
52 49 84
63 49 56
52 21 40
21 10 99
1 63 63
23 72 41
48 42 82
29 57 35
12 54 5
44 11 3
45 55 66
57 30 98
35 25 41
76 3 64
72 18 78
20 50 66
32 20 12
63 10 87
35 20 70
44 31 25
46 3 46
15 25 19
25 17 76
33 34 24
48 9 39
34 28 61
63 44 33
71 27 64
4 31 12
17 33 39
8 65 65
18 72 31
11 40 99
4 14 25
66 52 71
20 28 53
61 60 15
19 37 31
3 2 58
73 16 42
47 14 54
29 40 89
75 47 76
45 14 32
16 21 93
43 19 82
65 10 19
21 7 70
0 20 6
29 44 20
44 18 46
43 72 24
53 55 3
33 6 6
26 41 14
57 54 99
5 31 30
74 73 96
49 47 76
10 15 37
14 40 77
13 9 88
56 5 38
65 40 29
17 7 7
31 26 5
68 8 87
38 43 92
64 21 96
75 7 81
50 21 69
14 34 20
4 21 70
7 12 60
6 48 40
48 5 55
18 65 90
69 57 24
66 56 20
8 3 1
7 34 16
7 1 66
30 16 34
54 43 95
22 69 7
46 74 82
32 73 39
43 37 56
12 43 19
63 67 23
65 11 55
11 64 89
49 50 56
25 35 17
0 66 26
44 33 92
13 43 76
38 60 0
29 37 22
6 59 41
15 35 15
42 12 17
67 43 41
43 76 20
43 39 34
5 20 42
